QuarterID,GameID,Number,Name,AwayScore,HomeScore
165015,19939,2,2,25,26
165016,19939,3,3,25,16
165017,19939,4,4,27,23
165018,19941,1,1,29,40
165019,19941,2,2,37,32
165020,19941,3,3,20,45
165021,19941,4,4,33,27
165022,19942,1,1,30,23
165023,19942,2,2,16,34
165024,19942,3,3,31,32
165025,19942,4,4,29,37
165026,19943,1,1,28,20
165027,19943,2,2,31,27
165028,19943,3,3,22,23
165029,19943,4,4,29,28
165030,19944,1,1,27,36
165031,19944,2,2,24,26
165032,19944,3,3,36,36
165033,19944,4,4,35,31
165034,19945,1,1,26,29
165035,19945,2,2,28,24
165036,19945,3,3,35,39
165037,19945,4,4,25,28
165038,19946,1,1,32,23
165039,19946,2,2,26,34
165040,19946,3,3,41,33
165041,19946,4,4,27,25
165042,19947,1,1,22,26
165043,19947,2,2,27,37
165044,19947,3,3,37,23
165045,19947,4,4,27,33
165046,19948,1,1,36,24
165047,19948,2,2,28,30
165048,19948,3,3,27,38
165049,19948,4,4,37,22
165050,19950,1,1,33,33
165051,19949,1,1,25,31
165052,19949,2,2,36,23
165053,19949,3,3,27,31
165054,19949,4,4,30,27
165055,19950,2,2,30,27
165056,19950,3,3,35,28
165057,19950,4,4,29,31
165058,19951,1,1,17,28
165059,19951,2,2,39,22
165060,19951,3,3,29,33
165061,19951,4,4,28,35
165062,19953,1,1,24,19
165063,19955,1,1,27,32
165064,19955,2,2,37,28
165065,19955,3,3,36,33
165066,19955,4,4,30,25
165067,19954,1,1,35,40
165068,19954,2,2,25,26
165069,19954,3,3,31,36
165070,19954,4,4,15,27
165071,19953,2,2,19,29
165072,19953,3,3,24,32
165073,19953,4,4,36,23
165074,19952,1,1,33,33
165075,19952,2,2,31,34
165076,19952,3,3,37,23
165077,19952,4,4,22,27
165078,19956,1,1,33,32
165079,19956,2,2,27,35
165080,19956,3,3,35,37
165081,19956,4,4,18,26
165082,19957,1,1,27,26
165083,19957,2,2,23,29
165084,19957,3,3,30,27
165085,19957,4,4,24,31
165086,19953,5,OT,13,12
165087,19959,1,1,31,25
165088,19959,2,2,28,25
165089,19959,3,3,38,31
165090,19959,4,4,35,21
165091,19958,1,1,26,25
165092,19958,2,2,26,21
165093,19958,3,3,32,29
165094,19958,4,4,28,17
165095,19960,1,1,32,31
165096,19960,2,2,34,28
165097,19960,3,3,34,33
165098,19960,4,4,44,30
165099,19962,1,1,25,38
165100,19962,2,2,35,31
165101,19962,3,3,29,24
165102,19962,4,4,31,36
165103,19961,1,1,30,24
165104,19961,2,2,43,31
165105,19961,3,3,31,29
165106,19961,4,4,25,29
165107,19963,1,1,27,39
165108,19963,2,2,27,30
165109,19963,3,3,28,21
165110,19963,4,4,31,20
165111,19964,1,1,30,27
165112,19964,2,2,36,20
165113,19964,3,3,16,35
165114,19964,4,4,26,26
165115,19965,1,1,37,31
165116,19967,1,1,37,39
165117,19967,2,2,14,20
165118,19967,3,3,25,22
165119,19967,4,4,29,31
165120,19965,2,2,26,21
165121,19965,3,3,22,25
165122,19965,4,4,35,27
165123,19966,1,1,26,37
165124,19966,2,2,30,24
165125,19966,3,3,35,37
165126,19966,4,4,19,20
165127,19968,1,1,27,33
165128,19968,2,2,21,32
165129,19968,3,3,35,41
165130,19968,4,4,22,36
165131,19964,5,OT,14,20
165132,19969,1,1,22,25
165133,19969,2,2,36,26
165134,19969,3,3,33,25
165135,19969,4,4,23,26
165136,19970,1,1,38,14
165137,19970,2,2,21,31
165138,19970,3,3,28,29
165139,19970,4,4,31,31
165140,19971,1,1,31,28
165141,19971,2,2,26,30
165142,19971,3,3,23,41
165143,19971,4,4,32,34
165144,19972,1,1,29,26
165145,19972,2,2,15,29
165146,19972,3,3,30,31
165147,19972,4,4,34,31
165148,19973,1,1,25,25
165149,19973,2,2,28,29
165150,19973,3,3,33,30
165151,19973,4,4,18,26
165152,19975,1,1,20,35
165153,19974,1,1,23,36
165154,19974,2,2,30,35
165155,19974,3,3,33,20
165156,19974,4,4,31,19
165157,19975,2,2,33,33
165158,19975,3,3,33,31
165159,19975,4,4,32,21
165160,19976,1,1,31,37
165161,19976,2,2,21,22
165162,19976,3,3,40,21
165163,19976,4,4,27,31
165164,19977,1,1,26,32
165165,19977,2,2,36,31
165166,19977,3,3,28,34
165167,19977,4,4,41,30
165168,19979,1,1,30,36
165169,19979,2,2,28,32
165170,19979,3,3,31,35
165171,19979,4,4,30,30
165172,19978,1,1,33,27
165173,19978,2,2,21,21
165174,19978,3,3,34,20
165175,19978,4,4,31,25
165176,19980,1,1,29,29
165177,19980,2,2,27,42
165178,19980,3,3,38,33
165179,19980,4,4,34,30
165180,19981,1,1,25,33
165181,19981,2,2,29,26
165182,19981,3,3,21,35
165183,19981,4,4,31,23
165184,19982,1,1,28,27
165185,19982,2,2,25,27
165186,19982,3,3,35,34
165187,19982,4,4,21,29
165188,19983,1,1,24,25
165189,19983,2,2,20,27
165190,19983,3,3,42,38
165191,19983,4,4,41,39
165192,19984,1,1,27,32
165193,19984,2,2,35,32
165194,19984,3,3,30,41
165195,19984,4,4,34,35
165196,19985,1,1,17,21
165197,19986,1,1,31,29
165198,19985,2,2,31,35
165199,19985,3,3,23,24
165200,19985,4,4,21,25
165201,19986,2,2,26,32
165202,19986,3,3,20,21
165203,19986,4,4,29,26
165204,19987,1,1,34,26
165205,19987,2,2,29,28
165206,19987,3,3,38,35
165207,19987,4,4,31,33
165208,19988,1,1,28,30
165209,19988,2,2,42,28
165210,19988,3,3,30,29
165211,19988,4,4,30,39
165212,19989,1,1,33,42
165213,19989,2,2,24,32
165214,19989,3,3,32,30
165215,19989,4,4,20,25
165216,19991,1,1,30,22
165217,19990,1,1,36,33
165218,19990,2,2,20,26
165219,19990,3,3,23,30
165220,19990,4,4,29,35
165221,19991,2,2,35,31
165222,19991,3,3,40,23
165223,19991,4,4,29,25
165224,19993,1,1,24,37
165225,19992,1,1,34,29
165226,19992,2,2,36,29
165227,19992,3,3,31,21
165228,19992,4,4,22,13
165229,19993,2,2,34,30
165230,19993,3,3,29,22
165231,19993,4,4,20,23
165232,19994,1,1,32,23
165233,19994,2,2,17,38
165234,19994,3,3,29,33
165235,19994,4,4,28,18
165236,19995,1,1,32,41
165237,19995,2,2,27,26
165238,19995,3,3,32,31
165239,19995,4,4,30,26
165240,19996,1,1,29,31
165241,19996,2,2,26,28
165242,19996,3,3,25,47
165243,19996,4,4,33,30
165244,19997,1,1,25,32
165245,19997,2,2,31,30
165246,19997,3,3,28,26
165247,19997,4,4,38,25
165248,19999,1,1,29,20
165249,20000,1,1,26,37
165250,19999,2,2,18,35
165251,19999,3,3,14,31
165252,19999,4,4,27,23
165253,20000,2,2,29,25
165254,20000,3,3,24,31
165255,20000,4,4,11,34
165256,19998,1,1,18,24
165257,19998,2,2,31,25
165258,19998,3,3,17,40
165259,19998,4,4,27,22
165260,20001,1,1,35,23
165261,20001,2,2,23,36
165262,20001,3,3,27,36
165263,20001,4,4,19,26
165264,20002,1,1,18,43
165265,20002,2,2,24,30
165266,20002,3,3,30,25
165267,20002,4,4,25,12
165268,20005,1,1,29,31
165269,20004,1,1,18,32
165270,20003,1,1,23,20
165271,20005,2,2,32,27
165272,20005,3,3,25,40
165273,20005,4,4,37,29
165274,20003,2,2,17,27
165275,20003,3,3,28,33
165276,20003,4,4,30,26
165277,20004,2,2,16,27
165278,20004,3,3,24,26
165279,20004,4,4,27,27
165280,20007,1,1,25,21
165281,20007,2,2,20,29
165282,20007,3,3,30,28
165283,20007,4,4,36,26
165284,20006,1,1,28,30
165285,20006,2,2,27,25
165286,20006,3,3,26,32
165287,20006,4,4,34,34
165288,20009,1,1,31,33
165289,20009,2,2,37,33
165290,20009,3,3,29,47
165291,20009,4,4,33,29
165292,20008,1,1,31,34
165293,20008,2,2,24,33
165294,20008,3,3,20,34
165295,20008,4,4,26,39
165296,20010,1,1,25,39
165297,20010,2,2,34,37
165298,20010,3,3,44,40
165299,20010,4,4,35,25
165300,20013,1,1,30,29
165301,20014,1,1,27,24
165302,20013,2,2,32,19
165303,20013,3,3,31,28
165304,20013,4,4,23,35
165305,20014,2,2,32,22
165306,20014,3,3,33,25
165307,20014,4,4,25,35
165308,20012,1,1,22,26
165309,20012,2,2,28,23
165310,20012,3,3,25,38
165311,20012,4,4,26,25
165312,20015,1,1,25,35
165313,20015,2,2,22,43
165314,20015,3,3,27,24
165315,20015,4,4,23,24
165316,20011,1,1,24,26
165317,20011,2,2,31,25
165318,20011,3,3,23,35
165319,20011,4,4,22,30
165320,20016,1,1,35,20
165321,20016,2,2,35,31
165322,20016,3,3,37,40
165323,20016,4,4,24,31
165324,20017,1,1,33,26
165325,20017,2,2,35,40
165326,20017,3,3,41,38
165327,20017,4,4,29,34
165328,20019,1,1,30,27
165329,20019,2,2,25,40
165330,20019,3,3,34,24
165331,20019,4,4,29,27
165332,20018,1,1,25,18
165333,20018,2,2,28,27
165334,20018,3,3,19,22
165335,20018,4,4,38,29
165336,20017,5,OT,10,16
165337,20019,5,OT,9,9
165338,20019,6,OT2,8,11
165339,20020,1,1,38,31
165340,20020,2,2,26,28
165341,20020,3,3,29,34
165342,20020,4,4,32,28
165343,20021,1,1,34,33
165344,20021,2,2,36,30
165345,20021,3,3,24,44
165346,20021,4,4,36,20
165347,20022,1,1,15,30
165348,20022,2,2,25,41
165349,20022,3,3,35,36
165350,20022,4,4,22,19
165351,20023,1,1,24,38
165352,20023,2,2,30,40
165353,20023,3,3,29,39
165354,20023,4,4,33,33
165355,20025,1,1,26,36
165356,20024,1,1,21,39
165357,20025,2,2,14,16
165358,20025,3,3,19,32
165359,20025,4,4,31,30
165360,20024,2,2,26,36
165361,20024,3,3,32,26
165362,20024,4,4,36,23
165363,20026,1,1,34,30
165364,20026,2,2,41,25
165365,20026,3,3,18,21
165366,20026,4,4,35,16
165367,20027,1,1,22,23
165368,20027,2,2,19,24
165369,20027,3,3,28,27
165370,20027,4,4,22,30
165371,20028,1,1,32,24
165372,20028,2,2,24,22
165373,20028,3,3,28,26
165374,20028,4,4,38,23
165375,20029,1,1,26,26
165376,20029,2,2,30,15
165377,20029,3,3,36,27
165378,20029,4,4,19,27
165379,20030,1,1,26,38
165380,20030,2,2,27,24
165381,20030,3,3,16,40
165382,20030,4,4,34,37
165383,20032,1,1,29,33
165384,20031,1,1,28,37
165385,20031,2,2,26,30
165386,20031,3,3,41,31
165387,20031,4,4,27,22
165388,20032,2,2,26,29
165389,20032,3,3,20,32
165390,20032,4,4,22,19
165391,20035,1,1,27,36
165392,20035,2,2,30,41
165393,20035,3,3,40,30
165394,20035,4,4,33,28
165395,20033,1,1,20,22
165396,20033,2,2,26,28
165397,20033,3,3,29,29
165398,20033,4,4,34,34
165399,20034,1,1,29,38
165400,20034,2,2,29,21
165401,20034,3,3,36,35
165402,20034,4,4,33,19
165403,20037,1,1,34,19
165404,20036,1,1,29,17
165405,20037,2,2,29,24
165406,20037,3,3,28,32
165407,20037,4,4,30,30
165408,20036,2,2,29,32
165409,20036,3,3,26,32
165410,20036,4,4,34,20
165411,20038,1,1,32,28
165412,20038,2,2,26,29
165413,20038,3,3,29,22
165414,20038,4,4,33,30
165415,20039,1,1,18,29
165416,20039,2,2,25,34
165417,20039,3,3,30,26
165418,20039,4,4,35,23
165419,20040,1,1,32,28
165420,20040,2,2,24,34
165421,20040,3,3,28,26
165422,20040,4,4,31,29
165423,20041,1,1,26,30
165424,20041,2,2,24,22
165425,20041,3,3,35,41
165426,20041,4,4,30,22
165427,20041,5,OT,19,12
165428,20043,1,1,33,21
165429,20043,2,2,39,26
165430,20043,3,3,31,14
165431,20043,4,4,30,39
165432,20042,1,1,28,32
165433,20042,2,2,32,19
165434,20042,3,3,18,34
165435,20042,4,4,27,20
165436,20044,1,1,29,30
165437,20044,2,2,27,30
165438,20044,3,3,26,31
165439,20044,4,4,26,24
165440,20046,1,1,26,32
165441,20045,1,1,29,31
165442,20046,2,2,32,31
165443,20046,3,3,28,34
165444,20046,4,4,35,18
165445,20045,2,2,28,34
165446,20045,3,3,28,43
165447,20045,4,4,29,23
165448,20042,5,OT,5,12
165449,20047,1,1,36,28
165450,20047,2,2,40,21
165451,20047,3,3,25,38
165452,20047,4,4,32,31
165453,20048,1,1,24,19
165454,20048,2,2,29,30
165455,20048,3,3,24,32
165456,20048,4,4,26,25
165457,20049,1,1,24,25
165458,20050,1,1,34,33
165459,20050,2,2,34,26
165460,20050,3,3,33,44
165461,20050,4,4,30,30
165462,20049,2,2,27,18
165463,20049,3,3,32,33
165464,20049,4,4,24,31
165465,20051,1,1,36,30
165466,20051,2,2,31,31
165467,20051,3,3,35,36
165468,20051,4,4,34,31
165469,20052,1,1,27,34
165470,20052,2,2,32,25
165471,20052,3,3,23,32
165472,20052,4,4,31,29
165473,20053,1,1,41,23
165474,20053,2,2,36,23
165475,20053,3,3,23,44
165476,20053,4,4,32,26
165477,20049,5,OT,12,5
165478,20054,1,1,31,34
165479,20054,2,2,32,37
165480,20054,3,3,28,30
165481,20054,4,4,20,37
165482,20055,1,1,29,47
165483,20055,2,2,39,18
165484,20055,3,3,30,30
165485,20055,4,4,33,15
165486,20056,1,1,33,16
165487,20056,2,2,34,21
165488,20056,3,3,23,29
165489,20056,4,4,23,26
165490,20057,1,1,22,38
165491,20057,2,2,19,25
165492,20057,3,3,20,34
165493,20057,4,4,23,15
165494,20058,1,1,29,22
165495,20058,2,2,39,31
165496,20058,3,3,35,30
165497,20058,4,4,17,20
165498,20059,1,1,24,28
165499,20059,2,2,29,23
165500,20059,3,3,36,37
165501,20059,4,4,42,44
165502,20063,1,1,21,23
165503,20062,1,1,31,19
165504,20060,1,1,27,32
165505,20063,2,2,34,31
165506,20063,3,3,25,35
165507,20063,4,4,24,23
165508,20062,2,2,32,32
165509,20061,1,1,33,28
165510,20062,3,3,32,26
165511,20062,4,4,35,31
165512,20061,2,2,38,31
165513,20061,3,3,24,21
165514,20061,4,4,28,18
165515,20060,2,2,26,22
165516,20060,3,3,32,25
165517,20060,4,4,26,32
165518,20064,1,1,31,34
165519,20064,2,2,33,27
165520,20064,3,3,34,34
165521,20064,4,4,27,30
165522,20065,1,1,29,35
165523,20065,2,2,36,34
165524,20065,3,3,34,27
165525,20065,4,4,29,24
165526,20066,1,1,24,28
165527,20066,2,2,30,34
165528,20066,3,3,29,32
165529,20066,4,4,29,18
165530,20068,1,1,46,27
165531,20068,2,2,27,33
165532,20068,3,3,32,23
165533,20068,4,4,36,22
165534,20060,5,OT,9,16
165535,20064,5,OT,7,14
165536,20067,1,1,24,35
165537,20067,2,2,29,36
165538,20067,3,3,25,28
165539,20067,4,4,33,25
165540,20066,5,OT,7,12
165541,20069,1,1,29,28
165542,20069,2,2,28,30
165543,20069,3,3,35,33
165544,20069,4,4,28,35
165545,20070,1,1,16,26
165546,20070,2,2,18,28
165547,20070,3,3,26,24
165548,20070,4,4,42,33
165549,20071,1,1,23,41
165550,20071,2,2,15,34
165551,20071,3,3,32,36
165552,20071,4,4,32,24
165553,20072,1,1,24,36
165554,20072,2,2,15,39
165555,20072,3,3,17,43
165556,20072,4,4,21,21
165557,20073,1,1,26,44
165558,20073,2,2,29,30
165559,20073,3,3,31,27
165560,20073,4,4,38,27
165561,20074,1,1,36,25
165562,20074,2,2,30,27
165563,20074,3,3,39,26
165564,20074,4,4,22,31
165565,20076,1,1,34,30
165566,20076,2,2,34,32
165567,20076,3,3,31,19
165568,20076,4,4,27,27
165569,20077,1,1,23,30
165570,20077,2,2,32,25
165571,20077,3,3,33,36
165572,20077,4,4,24,19
165573,20075,1,1,21,29
165574,20075,2,2,25,36
165575,20075,3,3,27,22
165576,20075,4,4,20,25
165577,20084,1,1,22,28
165578,20084,2,2,23,38
165579,20084,3,3,26,37
165580,20084,4,4,28,32
165581,20079,1,1,33,30
165582,20080,1,1,23,26
165583,20079,2,2,29,45
165584,20079,3,3,48,20
165585,20079,4,4,30,36
165586,20080,2,2,42,27
165587,20080,3,3,35,26
165588,20080,4,4,28,40
165589,20081,1,1,15,36
165590,20081,2,2,27,27
165591,20081,3,3,15,25
165592,20081,4,4,36,28
165593,20078,1,1,22,30
165594,20078,2,2,33,26
165595,20078,3,3,18,19
165596,20078,4,4,23,24
165597,20083,1,1,25,28
165598,20083,2,2,22,36
165599,20083,3,3,38,41
165600,20083,4,4,28,40
165601,20082,1,1,25,37
165602,20082,2,2,26,29
165603,20082,3,3,29,34
165604,20082,4,4,33,25
165605,20085,1,1,31,35
165606,20085,2,2,27,34
165607,20085,3,3,28,43
165608,20085,4,4,27,33
165609,20086,1,1,30,25
165610,20086,2,2,28,22
165611,20086,3,3,41,24
165612,20086,4,4,28,28
165613,20087,1,1,25,27
165614,20087,2,2,28,30
165615,20087,3,3,30,15
165616,20087,4,4,23,22
165617,20089,1,1,21,23
165618,20088,1,1,24,33
165619,20089,2,2,19,26
165620,20089,3,3,33,37
165621,20089,4,4,27,26
165622,20088,2,2,32,21
165623,20088,3,3,25,29
165624,20088,4,4,37,46
165625,20090,1,1,29,20
165626,20090,2,2,20,34
165627,20090,3,3,39,27
165628,20090,4,4,30,27
165629,20091,1,1,35,23
165630,20091,2,2,28,32
165631,20091,3,3,31,39
165632,20091,4,4,28,22
165633,20092,1,1,39,31
165634,20092,2,2,28,33
165635,20092,3,3,28,36
165636,20092,4,4,30,32
165637,20093,1,1,28,28
165638,20093,2,2,29,32
165639,20093,3,3,27,29
165640,20093,4,4,25,28
165641,20094,1,1,16,26
165642,20094,2,2,15,26
165643,20094,3,3,30,25
165644,20094,4,4,26,27
165645,20096,1,1,19,29
165646,20096,2,2,26,17
165647,20096,3,3,23,35
165648,20096,4,4,37,28
165649,20095,1,1,37,32
165650,20095,2,2,29,36
165651,20095,3,3,25,27
165652,20095,4,4,37,33
165653,20097,1,1,31,33
165654,20097,2,2,40,28
165655,20097,3,3,35,31
165656,20097,4,4,21,24
165657,20095,5,OT,14,15
165658,20098,1,1,19,33
165659,20098,2,2,28,33
165660,20098,3,3,30,32
165661,20098,4,4,38,26
165662,20099,1,1,17,33
165663,20099,2,2,42,26
165664,20099,3,3,40,33
165665,20099,4,4,21,33
165666,20100,1,1,24,24
165667,20100,2,2,26,28
165668,20100,3,3,23,26
165669,20100,4,4,25,16
165670,20101,1,1,29,22
165671,20101,2,2,34,40
165672,20101,3,3,31,25
165673,20101,4,4,35,30
165674,20102,1,1,16,35
165675,20102,2,2,18,34
165676,20102,3,3,33,18
165677,20102,4,4,32,22
165678,20103,1,1,29,23
165679,20103,2,2,27,31
165680,20103,3,3,30,31
165681,20103,4,4,21,31
165682,20104,1,1,21,40
165683,20104,2,2,25,20
165684,20104,3,3,31,20
165685,20104,4,4,14,29
165686,20106,1,1,29,25
165687,20106,2,2,32,30
165688,20106,3,3,23,20
165689,20106,4,4,21,21
165690,20105,1,1,16,22
165691,20105,2,2,15,23
165692,20105,3,3,37,24
165693,20105,4,4,20,19
165694,20107,1,1,26,33
165695,20107,2,2,24,31
165696,20107,3,3,29,41
165697,20107,4,4,26,27
165698,20105,5,OT,8,7
165699,20108,1,1,26,27
165700,20108,2,2,24,23
165701,20108,3,3,26,34
165702,20108,4,4,29,28
165703,20109,1,1,38,36
165704,20109,2,2,40,42
165705,20109,3,3,26,21
165706,20109,4,4,17,27
165707,20110,1,1,39,27
165708,20110,2,2,29,24
165709,20110,3,3,28,33
165710,20110,4,4,21,35
165711,20111,1,1,30,35
165712,20111,2,2,31,30
165713,20111,3,3,28,34
165714,20111,4,4,28,29
165715,20112,1,1,39,40
165716,20112,2,2,31,22
165717,20112,3,3,28,28
165718,20112,4,4,26,27
165719,20113,1,1,26,26
165720,20113,2,2,25,23
165721,20113,3,3,25,29
165722,20113,4,4,28,28
165723,20116,1,1,25,23
165724,20114,1,1,25,30
165725,20114,2,2,20,40
165726,20114,3,3,33,24
165727,20114,4,4,20,23
165728,20116,2,2,21,25
165729,20116,3,3,23,29
165730,20116,4,4,25,32
165731,20117,1,1,18,41
165732,20117,2,2,25,37
165733,20117,3,3,30,16
165734,20117,4,4,24,27
165735,20115,1,1,22,32
165736,20115,2,2,19,34
165737,20115,3,3,26,42
165738,20115,4,4,28,27
165739,20118,1,1,36,43
165740,20118,2,2,25,23
165741,20118,3,3,21,30
165742,20118,4,4,30,36
165743,20120,1,1,26,32
165744,20120,2,2,27,23
165745,20120,3,3,27,42
165746,20120,4,4,30,30
165747,20119,1,1,0,0
165748,20121,1,1,23,24
165749,20121,2,2,29,27
165750,20121,3,3,31,23
165751,20121,4,4,20,31
165752,20123,1,1,38,27
165753,20123,2,2,25,31
165754,20123,3,3,27,28
165755,20123,4,4,26,24
165756,20122,1,1,22,22
165757,20122,2,2,23,24
165758,20122,3,3,27,27
165759,20122,4,4,37,40
165760,20124,1,1,39,27
165761,20124,2,2,37,40
165762,20124,3,3,22,28
165763,20124,4,4,36,34
165764,20125,1,1,30,30
165765,20125,2,2,25,20
165766,20125,3,3,31,31
165767,20125,4,4,17,37
165768,20126,1,1,34,31
165769,20126,2,2,36,26
165770,20126,3,3,29,32
165771,20126,4,4,27,32
165772,20127,1,1,32,34
165773,20128,1,1,32,34
165774,20128,2,2,36,26
165775,20128,3,3,21,16
165776,20128,4,4,35,33
165777,20127,2,2,26,32
165778,20127,3,3,27,31
165779,20127,4,4,35,27
165780,20129,1,1,31,32
165781,20129,2,2,24,29
165782,20129,3,3,26,21
165783,20129,4,4,21,18
165784,20131,1,1,41,28
165785,20131,2,2,28,24
165786,20131,3,3,31,28
165787,20131,4,4,23,29
165788,20130,1,1,32,24
165789,20130,2,2,25,32
165790,20130,3,3,24,27
165791,20130,4,4,28,25
165792,20132,1,1,0,0
165793,20133,1,1,31,34
165794,20133,2,2,22,30
165795,20133,3,3,28,24
165796,20133,4,4,34,30
165797,20134,1,1,28,37
165798,20134,2,2,34,31
165799,20134,3,3,38,22
165800,20134,4,4,30,22
165801,20135,1,1,34,38
165802,20135,2,2,36,29
165803,20135,3,3,33,31
165804,20135,4,4,38,37
165805,20136,1,1,24,24
165806,20136,2,2,22,21
165807,20136,3,3,23,28
165808,20136,4,4,28,16
165809,20137,1,1,37,36
165810,20137,2,2,35,30
165811,20137,3,3,28,34
165812,20137,4,4,31,27
165813,20138,1,1,25,20
165814,20138,2,2,34,25
165815,20138,3,3,34,25
165816,20138,4,4,23,25
165817,20139,1,1,31,31
165818,20139,2,2,26,28
165819,20139,3,3,21,33
165820,20139,4,4,22,34
165821,20140,1,1,17,21
165822,20142,1,1,30,24
165823,20140,2,2,23,29
165824,20140,3,3,29,36
165825,20140,4,4,27,39
165826,20142,2,2,27,30
165827,20142,3,3,17,29
165828,20142,4,4,28,14
165829,20141,1,1,24,31
165830,20141,2,2,27,33
165831,20141,3,3,38,25
165832,20141,4,4,26,26
165833,20141,5,OT,11,12
165834,20143,1,1,27,24
165835,20143,2,2,34,25
165836,20143,3,3,38,35
165837,20143,4,4,15,41
165838,20145,1,1,33,24
165839,20145,2,2,29,28
165840,20145,3,3,27,26
165841,20145,4,4,24,26
165842,20144,1,1,19,22
165843,20144,2,2,27,26
165844,20144,3,3,23,33
165845,20144,4,4,18,24
165846,20146,1,1,35,25
165847,20146,2,2,35,30
165848,20146,3,3,20,25
165849,20146,4,4,26,27
165850,20147,1,1,25,33
165851,20147,2,2,36,32
165852,20147,3,3,22,26
165853,20147,4,4,27,26
165854,20148,1,1,31,36
165855,20148,2,2,23,31
165856,20148,3,3,33,36
165857,20148,4,4,23,31
165858,20149,1,1,30,30
165859,20149,2,2,28,26
165860,20149,3,3,31,29
165861,20149,4,4,33,28
165862,20150,1,1,38,19
165863,20150,2,2,34,28
165864,20150,3,3,35,27
165865,20150,4,4,19,25
165866,20151,1,1,35,34
165867,20151,2,2,23,28
165868,20151,3,3,31,42
165869,20151,4,4,34,29
165870,20152,1,1,30,25
165871,20152,2,2,23,21
165872,20152,3,3,32,25
165873,20152,4,4,23,29
165874,20153,1,1,32,34
165875,20153,2,2,32,35
165876,20153,3,3,28,38
165877,20153,4,4,36,18
165878,20154,1,1,24,26
165879,20154,2,2,41,33
165880,20154,3,3,29,24
165881,20154,4,4,25,27
165882,20155,1,1,37,22
165883,20155,2,2,29,27
165884,20155,3,3,24,34
165885,20155,4,4,23,32
165886,20156,1,1,24,27
165887,20156,2,2,16,30
165888,20156,3,3,29,30
165889,20156,4,4,38,35
165890,20157,1,1,28,29
165891,20157,2,2,26,33
165892,20157,3,3,39,19
165893,20157,4,4,21,28
165894,20158,1,1,26,28
165895,20158,2,2,24,21
165896,20158,3,3,26,36
165897,20158,4,4,32,18
165898,20159,1,1,30,34
165899,20159,2,2,29,43
165900,20159,3,3,32,38
165901,20159,4,4,33,38
165902,20160,1,1,28,38
165903,20160,2,2,38,20
165904,20160,3,3,20,30
165905,20160,4,4,23,23
165906,20161,1,1,29,35
165907,20161,2,2,35,42
165908,20161,3,3,33,29
165909,20161,4,4,19,21
165910,20162,1,1,31,28
165911,20162,2,2,21,24
165912,20162,3,3,40,37
165913,20162,4,4,14,24
165914,20163,1,1,30,24
165915,20163,2,2,27,35
165916,20163,3,3,33,19
165917,20163,4,4,28,29
165918,20164,1,1,21,22
165919,20164,2,2,28,20
165920,20164,3,3,33,26
165921,20164,4,4,23,28
165922,20167,1,1,28,32
165923,20167,2,2,23,29
165924,20167,3,3,28,32
165925,20167,4,4,37,33
165926,20166,1,1,30,31
165927,20166,2,2,27,32
165928,20166,3,3,41,33
165929,20166,4,4,26,28
165930,20168,1,1,25,34
165931,20168,2,2,32,24
165932,20168,3,3,43,20
165933,20168,4,4,32,31
165934,20165,1,1,35,28
165935,20165,2,2,28,24
165936,20165,3,3,37,24
165937,20165,4,4,40,38
165938,20169,1,1,31,38
165939,20169,2,2,37,31
165940,20169,3,3,24,32
165941,20169,4,4,20,33
165942,20166,5,OT,13,7
165943,20171,1,1,36,29
165944,20171,2,2,28,27
165945,20171,3,3,34,22
165946,20171,4,4,25,30
165947,20170,1,1,25,34
165948,20170,2,2,36,39
165949,20170,3,3,28,37
165950,20170,4,4,33,24
165951,20172,1,1,24,31
165952,20172,2,2,36,17
165953,20172,3,3,21,26
165954,20172,4,4,15,20
165955,20174,1,1,21,33
165956,20174,2,2,20,29
165957,20174,3,3,25,36
165958,20174,4,4,18,24
165959,20173,1,1,42,29
165960,20173,2,2,35,35
165961,20173,3,3,36,26
165962,20173,4,4,30,20
165963,20175,1,1,40,32
165964,20175,2,2,35,40
165965,20175,3,3,29,29
165966,20175,4,4,30,32
165967,20176,1,1,32,31
165968,20176,2,2,25,42
165969,20176,3,3,36,39
165970,20176,4,4,39,29
165971,20178,1,1,30,28
165972,20178,2,2,25,25
165973,20178,3,3,44,25
165974,20178,4,4,39,26
165975,20179,1,1,40,31
165976,20179,2,2,40,39
165977,20179,3,3,34,35
165978,20179,4,4,17,28
165979,20177,1,1,27,31
165980,20177,2,2,39,35
165981,20177,3,3,42,36
165982,20177,4,4,40,41
165983,20180,1,1,29,20
165984,20180,2,2,37,32
165985,20180,3,3,29,29
165986,20180,4,4,32,26
165987,20183,1,1,22,24
165988,20183,2,2,28,17
165989,20183,3,3,27,23
165990,20183,4,4,30,19
165991,20181,1,1,31,31
165992,20181,2,2,28,37
165993,20181,3,3,25,22
165994,20181,4,4,22,17
165995,20182,1,1,30,28
165996,20182,2,2,24,29
165997,20182,3,3,26,20
165998,20182,4,4,32,23
165999,20184,1,1,33,26
166000,20184,2,2,24,36
166001,20184,3,3,21,26
166002,20184,4,4,22,28
166003,20185,1,1,36,33
166004,20185,2,2,25,30
166005,20185,3,3,26,22
166006,20185,4,4,31,19
166007,20186,1,1,30,27
166008,20186,2,2,21,34
166009,20186,3,3,35,28
166010,20186,4,4,23,36
