StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1108001,6,20001746,2,2024,Ryan Arcidiacono,NY,PG,0,1,6.30,15,12,0.00,4.00,0,0.00,2.00,0,0.00,2.00,0,0.00,0.00,0,0.00,4.00,4.00,1.00,0.00,0.00,0.00,3.00,0.00,6.30,6.50,-5.00,0.00,0.00
1108002,8,20001757,2,2024,Dorian Finney-Smith,BKN,PF,2,3,37.00,65,21,9.00,16.00,56.2,2.00,3.00,66.7,7.00,13.00,53.8,2.00,2.00,100,2.00,3.00,5.00,4.00,1.00,0.00,4.00,3.00,27.00,38.00,42.75,-19.00,0.00,0.00
1108003,8,20001826,2,2024,Dennis Smith Jr.,BKN,PG,0,1,14.20,13,51,2.00,6.00,33.3,2.00,5.00,40.0,0.00,1.00,0,2.00,2.00,100,0.00,1.00,1.00,2.00,2.00,0.00,0.00,1.00,6.00,16.20,14.25,8.00,0.00,0.00
1108004,8,20001827,2,2024,Harry Giles III,BKN,PF,0,1,8.80,10,54,2.00,3.00,66.7,2.00,2.00,100,0.00,1.00,0,0.00,0.00,0,0.00,4.00,4.00,0.00,0.00,0.00,0.00,1.00,4.00,8.80,9.00,2.00,0.00,0.00
1108005,24,20001834,2,2024,Zach Collins,SA,C,4,4,118.50,86,56,22.00,38.00,57.9,17.00,24.00,70.8,5.00,14.00,35.7,8.00,12.00,66.7,7.00,18.00,25.00,19.00,4.00,2.00,9.00,9.00,57.00,124.50,126.75,30.00,0.00,0.00
1108006,6,20001853,2,2024,Josh Hart,NY,SF,0,2,21.20,26,8,3.00,5.00,60.0,0.00,1.00,0,3.00,4.00,75.0,2.00,2.00,100,0.00,6.00,6.00,4.00,1.00,0.00,5.00,2.00,11.00,22.20,25.50,-25.00,0.00,0.00
1108007,6,20001874,2,2024,Isaiah Hartenstein,NY,C,0,4,73.00,76,45,16.00,29.00,55.2,14.00,22.00,63.6,2.00,7.00,28.6,4.00,6.00,66.7,9.00,11.00,20.00,8.00,3.00,1.00,9.00,8.00,38.00,77.00,79.50,-39.00,0.00,0.00
1108008,8,20001913,2,2024,Royce O'Neale,BKN,PF,0,3,70.40,61,10,9.00,21.00,42.9,1.00,4.00,25.0,8.00,17.00,47.1,1.00,1.00,100,3.00,14.00,17.00,10.00,2.00,4.00,4.00,7.00,27.00,76.40,77.25,16.00,0.00,0.00
1108009,6,20001987,2,2024,Donte DiVincenzo,NY,SG,1,4,55.20,91,10,10.00,31.00,32.3,4.00,12.00,33.3,6.00,19.00,31.6,8.00,8.00,100,0.00,11.00,11.00,8.00,3.00,0.00,10.00,9.00,34.00,58.20,63.75,-38.00,0.00,0.00
1108010,8,20001998,2,2024,Mikal Bridges,BKN,SF,2,2,31.90,44,20,7.00,21.00,33.3,6.00,15.00,40.0,1.00,6.00,16.7,4.00,5.00,80.0,1.00,6.00,7.00,5.00,1.00,0.00,5.00,2.00,19.00,32.90,35.25,-21.00,0.00,0.00
1108011,18,20001999,2,2024,Shai Gilgeous-Alexander,OKC,PG,2,2,55.40,46,32,7.00,16.00,43.8,4.00,10.00,40.0,3.00,6.00,50.0,5.00,6.00,83.3,0.00,7.00,7.00,8.00,6.00,2.00,3.00,1.00,22.00,63.40,58.75,24.00,0.00,0.00
1108012,8,20002008,2,2024,Lonnie Walker IV,BKN,SF,0,3,68.40,67,36,16.00,37.00,43.2,11.00,22.00,50.0,5.00,15.00,33.3,12.00,14.00,85.7,2.00,5.00,7.00,2.00,5.00,1.00,4.00,2.00,49.00,74.40,73.25,29.00,0.00,0.00
1108013,24,20002010,2,2024,Devonte' Graham,SA,PG,0,3,23.90,37,28,4.00,12.00,33.3,0.00,0.00,0,4.00,12.00,33.3,4.00,8.00,50.0,0.00,7.00,7.00,1.00,1.00,0.00,4.00,0.00,16.00,24.90,28.25,11.00,0.00,0.00
1108014,6,20002016,2,2024,Mitchell Robinson,NY,C,4,4,102.90,88,58,20.00,25.00,80.0,20.00,25.00,80.0,0.00,0.00,0,2.00,9.00,22.2,17.00,15.00,32.00,1.00,7.00,4.00,1.00,4.00,42.00,113.90,106.50,20.00,1.00,0.00
1108015,6,20002032,2,2024,Jalen Brunson,NY,PG,3,3,52.60,44,37,8.00,22.00,36.4,6.00,16.00,37.5,2.00,6.00,33.3,13.00,15.00,86.7,2.00,6.00,8.00,10.00,1.00,0.00,5.00,2.00,31.00,53.60,56.50,22.00,0.00,0.00
1108016,18,20002056,2,2024,Kenrich Williams,OKC,PF,0,2,29.20,26,46,2.00,8.00,25.0,1.00,5.00,20.0,1.00,3.00,33.3,0.00,0.00,0,0.00,6.00,6.00,8.00,1.00,2.00,1.00,4.00,5.00,32.20,30.50,17.00,0.00,0.00
1108017,6,20002272,2,2024,RJ Barrett,NY,SG,3,3,76.70,75,34,15.00,39.00,38.5,9.00,18.00,50.0,6.00,21.00,28.6,18.00,21.00,85.7,1.00,10.00,11.00,7.00,2.00,0.00,5.00,3.00,54.00,78.70,82.75,7.00,0.00,0.00
1108018,8,20002286,2,2024,Darius Bazley,BKN,PF,0,2,25.00,36,8,4.00,7.00,57.1,2.00,3.00,66.7,2.00,4.00,50.0,2.00,2.00,100,0.00,5.00,5.00,4.00,2.00,1.00,5.00,2.00,12.00,28.00,28.75,-4.00,0.00,0.00
1108019,8,20002289,2,2024,Cameron Johnson,BKN,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108020,8,20002292,2,2024,Nicolas Claxton,BKN,C,3,3,59.60,63,56,12.00,16.00,75.0,12.00,16.00,75.0,0.00,0.00,0,3.00,8.00,37.5,1.00,12.00,13.00,4.00,2.00,6.00,5.00,5.00,27.00,67.60,62.75,-12.00,0.00,0.00
1108021,6,20002296,2,2024,Dylan Windler,NY,SF,0,1,0.00,6,22,0.00,2.00,0,0.00,0.00,0,0.00,2.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1108022,6,20002297,2,2024,Isaiah Roby,NY,PF,0,2,30.50,27,12,6.00,11.00,54.5,3.00,5.00,60.0,3.00,6.00,50.0,1.00,2.00,50.0,2.00,3.00,5.00,3.00,1.00,1.00,0.00,5.00,16.00,32.50,32.25,-14.00,0.00,0.00
1108023,24,20002309,2,2024,Keldon Johnson,SA,SF,3,3,59.00,67,24,9.00,24.00,37.5,6.00,15.00,40.0,3.00,9.00,33.3,6.00,9.00,66.7,5.00,10.00,15.00,8.00,3.00,1.00,6.00,5.00,27.00,63.00,64.25,35.00,0.00,0.00
1108024,18,20002339,2,2024,Luguentz Dort,OKC,SF,4,4,65.70,87,35,16.00,31.00,51.6,8.00,12.00,66.7,8.00,19.00,42.1,9.00,11.00,81.8,2.00,9.00,11.00,3.00,1.00,0.00,3.00,10.00,49.00,66.70,71.75,4.00,0.00,0.00
1108025,6,20002374,2,2024,DaQuan Jeffries,NY,PG,0,3,17.20,37,39,4.00,12.00,33.3,1.00,2.00,50.0,3.00,10.00,30.0,0.00,0.00,0,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,11.00,17.20,19.25,-13.00,0.00,0.00
1108026,6,20002455,2,2024,Charlie Brown Jr.,NY,SG,0,4,8.40,11,18,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,0.00,0.00,0,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,3.00,8.40,9.00,-2.00,0.00,0.00
1108027,8,20002488,2,2024,Armoni Brooks,BKN,PG,0,3,21.80,22,43,5.00,13.00,38.5,0.00,2.00,0,5.00,11.00,45.5,0.00,0.00,0,0.00,4.00,4.00,2.00,0.00,0.00,1.00,1.00,15.00,21.80,25.00,-8.00,0.00,0.00
1108028,24,20002536,2,2024,Devin Vassell,SA,SG,4,4,96.80,90,29,20.00,40.00,50.0,5.00,14.00,35.7,15.00,26.00,57.7,10.00,15.00,66.7,2.00,7.00,9.00,8.00,5.00,1.00,3.00,5.00,65.00,102.80,106.25,4.00,0.00,0.00
1108029,18,20002542,2,2024,Aleksej Pokusevski,OKC,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108030,6,20002550,2,2024,Immanuel Quickley,NY,PG,0,2,45.20,45,18,10.00,23.00,43.5,8.00,15.00,53.3,2.00,8.00,25.0,8.00,10.00,80.0,1.00,0.00,1.00,4.00,6.00,0.00,4.00,6.00,30.00,51.20,48.25,-21.00,0.00,0.00
1108031,24,20002566,2,2024,Tre Jones,SA,PG,1,4,86.60,78,56,13.00,28.00,46.4,11.00,21.00,52.4,2.00,7.00,28.6,5.00,7.00,71.4,2.00,6.00,8.00,22.00,7.00,1.00,5.00,7.00,33.00,94.60,90.50,-21.00,0.00,0.00
1108032,18,20002574,2,2024,Isaiah Joe,OKC,SG,0,4,59.90,65,23,12.00,26.00,46.2,4.00,7.00,57.1,8.00,19.00,42.1,13.00,14.00,92.9,2.00,5.00,7.00,3.00,2.00,0.00,2.00,6.00,45.00,61.90,65.25,13.00,0.00,0.00
1108033,6,20002603,2,2024,Nathan Knight,NY,PF,0,2,8.70,8,23,1.00,1.00,100,1.00,1.00,100,0.00,0.00,0,2.00,4.00,50.0,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,4.00,9.70,8.75,-9.00,0.00,0.00
1108034,18,20002643,2,2024,Vasilije Micic,OKC,PG,1,4,64.80,74,3,8.00,26.00,30.8,6.00,13.00,46.2,2.00,13.00,15.4,4.00,8.00,50.0,0.00,9.00,9.00,24.00,3.00,0.00,10.00,5.00,22.00,67.80,71.25,8.00,0.00,0.00
1108035,8,20002658,2,2024,Cam Thomas,BKN,SG,2,3,68.70,72,6,18.00,42.00,42.9,10.00,26.00,38.5,8.00,16.00,50.0,14.00,14.00,100,1.00,5.00,6.00,5.00,1.00,0.00,6.00,5.00,58.00,69.70,76.00,-13.00,0.00,0.00
1108036,18,20002665,2,2024,Josh Giddey,OKC,SG,4,4,98.90,89,4,21.00,41.00,51.2,21.00,37.00,56.8,0.00,4.00,0,6.00,11.00,54.5,2.00,20.00,22.00,21.00,2.00,0.00,11.00,3.00,48.00,100.90,105.50,16.00,0.00,0.00
1108037,18,20002676,2,2024,Tre Mann,OKC,PG,0,4,54.60,63,51,11.00,29.00,37.9,8.00,16.00,50.0,3.00,13.00,23.1,4.00,4.00,100,1.00,12.00,13.00,8.00,1.00,1.00,6.00,5.00,29.00,56.60,59.75,20.00,0.00,0.00
1108038,6,20002681,2,2024,Quentin Grimes,NY,SG,4,4,64.10,86,46,12.00,28.00,42.9,2.00,4.00,50.0,10.00,24.00,41.7,3.00,5.00,60.0,0.00,8.00,8.00,9.00,4.00,0.00,4.00,4.00,37.00,68.10,71.50,18.00,0.00,0.00
1108039,22,20002683,2,2024,Jeremiah Robinson-Earl,HOU,C,0,3,32.70,42,53,4.00,15.00,26.7,4.00,10.00,40.0,0.00,5.00,0,2.00,2.00,100,6.00,5.00,11.00,7.00,0.00,0.00,1.00,1.00,10.00,32.70,33.75,-8.00,0.00,0.00
1108040,6,20002691,2,2024,Jericho Sims,NY,C,1,4,43.80,78,44,2.00,4.00,50.0,2.00,4.00,50.0,0.00,0.00,0,0.00,0.00,0,6.00,13.00,19.00,6.00,1.00,4.00,2.00,6.00,4.00,48.80,45.75,-28.00,0.00,0.00
1108041,6,20002692,2,2024,Miles McBride,NY,PG,1,4,81.70,86,53,17.00,41.00,41.5,10.00,21.00,47.6,7.00,20.00,35.0,2.00,4.00,50.0,1.00,5.00,6.00,17.00,6.00,0.00,6.00,6.00,43.00,87.70,88.50,-36.00,0.00,0.00
1108042,8,20002697,2,2024,Day'Ron Sharpe,BKN,C,0,3,68.70,40,51,8.00,13.00,61.5,7.00,11.00,63.6,1.00,2.00,50.0,11.00,14.00,78.6,7.00,14.00,21.00,1.00,2.00,5.00,0.00,3.00,28.00,75.70,71.75,1.00,1.00,0.00
1108043,24,20002703,2,2024,Charles Bassey,SA,C,1,5,84.00,75,13,13.00,18.00,72.2,13.00,18.00,72.2,0.00,0.00,0,3.00,5.00,60.0,9.00,21.00,30.00,10.00,0.00,6.00,8.00,5.00,29.00,90.00,89.50,-7.00,0.00,0.00
1108044,24,20002708,2,2024,Sandro Mamukelashvili,SA,PF,0,5,38.70,41,2,8.00,13.00,61.5,4.00,6.00,66.7,4.00,7.00,57.1,3.00,4.00,75.0,2.00,4.00,6.00,3.00,3.00,0.00,2.00,3.00,23.00,41.70,42.00,2.00,0.00,0.00
1108045,18,20002714,2,2024,Aaron Wiggins,OKC,SG,1,4,47.80,66,40,10.00,24.00,41.7,8.00,17.00,47.1,2.00,7.00,28.6,4.00,6.00,66.7,5.00,9.00,14.00,2.00,1.00,0.00,0.00,8.00,26.00,48.80,49.50,-2.00,0.00,0.00
1108046,6,20002719,2,2024,Duane Washington Jr.,NY,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108047,8,20002723,2,2024,Trendon Watford,BKN,PF,0,2,33.80,33,27,7.00,16.00,43.8,5.00,13.00,38.5,2.00,3.00,66.7,7.00,8.00,87.5,2.00,7.00,9.00,2.00,0.00,1.00,5.00,3.00,23.00,34.80,37.75,-1.00,0.00,0.00
1108048,18,20002836,2,2024,Olivier Sarr,OKC,C,1,4,51.90,54,5,7.00,11.00,63.6,6.00,9.00,66.7,1.00,2.00,50.0,4.00,4.00,100,3.00,14.00,17.00,5.00,1.00,3.00,3.00,5.00,19.00,55.90,54.75,-41.00,0.00,0.00
1108049,18,20002859,2,2024,Lindy Waters III,OKC,SG,0,4,51.70,47,41,12.00,25.00,48.0,7.00,9.00,77.8,5.00,16.00,31.2,2.00,4.00,50.0,3.00,8.00,11.00,3.00,2.00,0.00,1.00,5.00,31.00,53.70,55.25,2.00,0.00,0.00
1108050,24,20002864,2,2024,Dominick Barlow,SA,PF,0,5,50.50,45,25,11.00,20.00,55.0,10.00,18.00,55.6,1.00,2.00,50.0,5.00,5.00,100,3.00,7.00,10.00,5.00,1.00,1.00,1.00,4.00,28.00,52.50,52.00,16.00,0.00,0.00
1108051,24,20002867,2,2024,Malaki Branham,SA,SG,1,5,85.20,103,14,22.00,44.00,50.0,14.00,27.00,51.9,8.00,17.00,47.1,1.00,2.00,50.0,3.00,8.00,11.00,8.00,4.00,2.00,5.00,6.00,53.00,91.20,92.25,-2.00,0.00,0.00
1108052,18,20002870,2,2024,Chet Holmgren,OKC,C,4,4,108.50,77,2,22.00,38.00,57.9,16.00,26.00,61.5,6.00,12.00,50.0,15.00,20.00,75.0,4.00,16.00,20.00,5.00,1.00,8.00,6.00,7.00,65.00,117.50,115.50,18.00,0.00,0.00
1108053,18,20002880,2,2024,Ousmane Dieng,OKC,SF,1,5,89.10,113,39,15.00,37.00,40.5,8.00,17.00,47.1,7.00,20.00,35.0,7.00,8.00,87.5,3.00,20.00,23.00,15.00,1.00,1.00,9.00,13.00,44.00,91.10,98.25,-26.00,0.00,0.00
1108054,24,20002881,2,2024,Jeremy Sochan,SA,PF,4,4,94.50,97,51,13.00,32.00,40.6,10.00,27.00,37.0,3.00,5.00,60.0,7.00,11.00,63.6,7.00,18.00,25.00,13.00,7.00,0.00,5.00,8.00,36.00,101.50,99.75,34.00,0.00,0.00
1108055,24,20002886,2,2024,Blake Wesley,SA,SG,0,5,62.80,69,10,8.00,26.00,30.8,6.00,22.00,27.3,2.00,4.00,50.0,5.00,11.00,45.5,2.00,7.00,9.00,16.00,3.00,4.00,9.00,10.00,23.00,69.80,68.75,5.00,0.00,0.00
1108056,18,20002896,2,2024,Jalen Williams,OKC,SF,4,4,107.20,91,9,23.00,48.00,47.9,18.00,34.00,52.9,5.00,14.00,35.7,16.00,23.00,69.6,4.00,7.00,11.00,12.00,7.00,1.00,7.00,7.00,67.00,115.20,113.75,26.00,0.00,0.00
1108057,24,20002899,2,2024,Julian Champagnie,SA,SF,1,5,66.20,89,1,7.00,30.00,23.3,4.00,8.00,50.0,3.00,22.00,13.6,9.00,12.00,75.0,1.00,20.00,21.00,6.00,1.00,3.00,2.00,7.00,26.00,70.20,69.75,-27.00,0.00,0.00
1108058,18,20002921,2,2024,Jaylin Williams,OKC,PF,1,2,50.70,39,40,8.00,12.00,66.7,5.00,7.00,71.4,3.00,5.00,60.0,4.00,5.00,80.0,7.00,9.00,16.00,5.00,0.00,1.00,1.00,1.00,23.00,51.70,53.50,-10.00,0.00,0.00
1108059,18,20002977,2,2024,Jack White,OKC,SF,0,4,36.20,47,20,6.00,12.00,50.0,5.00,9.00,55.6,1.00,3.00,33.3,3.00,5.00,60.0,3.00,8.00,11.00,2.00,1.00,2.00,2.00,3.00,16.00,39.20,38.25,3.00,0.00,0.00
1108060,27,20003023,2,2024,Bryce Hamilton,LAL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108061,24,20003031,2,2024,Victor Wembanyama,SA,PF,4,4,127.80,83,25,29.00,57.00,50.9,22.00,35.00,62.9,7.00,22.00,31.8,12.00,14.00,85.7,3.00,16.00,19.00,6.00,4.00,11.00,11.00,6.00,77.00,142.80,137.75,40.00,0.00,0.00
1108062,18,20003042,2,2024,Cason Wallace,OKC,PG,2,4,61.20,78,47,11.00,22.00,50.0,8.00,15.00,53.3,3.00,7.00,42.9,4.00,6.00,66.7,6.00,5.00,11.00,8.00,6.00,0.00,5.00,6.00,29.00,67.20,65.75,7.00,0.00,0.00
1108063,8,20003046,2,2024,Noah Clowney,BKN,PF,0,2,18.90,20,48,2.00,2.00,100,1.00,1.00,100,1.00,1.00,100,2.00,2.00,100,5.00,7.00,12.00,1.00,0.00,0.00,4.00,6.00,7.00,18.90,22.00,7.00,0.00,0.00
1108064,8,20003056,2,2024,Dariq Whitehead,BKN,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108065,24,20003062,2,2024,Sidy Cissoko,SA,SF,0,5,24.20,45,27,1.00,4.00,25.0,1.00,1.00,100,0.00,3.00,0,0.00,0.00,0,0.00,6.00,6.00,4.00,3.00,2.00,1.00,5.00,2.00,29.20,25.00,-5.00,0.00,0.00
1108066,18,20003083,2,2024,Keyontae Johnson,OKC,SF,0,4,28.80,46,14,6.00,13.00,46.2,5.00,9.00,55.6,1.00,4.00,25.0,3.00,6.00,50.0,1.00,3.00,4.00,2.00,2.00,1.00,1.00,3.00,16.00,31.80,30.00,-3.00,0.00,0.00
1108067,8,20003084,2,2024,Jalen Wilson,BKN,SF,0,3,8.20,26,34,0.00,3.00,0,0.00,1.00,0,0.00,2.00,0,4.00,6.00,66.7,0.00,1.00,1.00,2.00,0.00,0.00,0.00,3.00,4.00,8.20,8.25,1.00,0.00,0.00
1108068,24,20003091,2,2024,Sir'Jabari Rice,SA,PG,0,2,13.50,11,20,2.00,5.00,40.0,1.00,3.00,33.3,1.00,2.00,50.0,2.00,3.00,66.7,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,7.00,14.50,14.00,9.00,0.00,0.00
1108069,6,20003105,2,2024,Jaylen Martin,NY,SF,0,1,0.00,2,57,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1108070,6,20003107,2,2024,Jacob Toppin,NY,SF,0,1,10.40,9,40,1.00,3.00,33.3,1.00,1.00,100,0.00,2.00,0,2.00,2.00,100,0.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,4.00,12.40,10.50,-2.00,0.00,0.00
1108071,24,20003112,2,2024,Charles Bediako,SA,C,0,2,5.20,8,40,2.00,3.00,66.7,2.00,3.00,66.7,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,5.20,5.25,6.00,0.00,0.00
1108072,27,20003164,2,2024,Vincent Valerio-Bodon,LAL,SF,0,1,4.40,5,1,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,1.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,5.40,4.50,-4.00,0.00,0.00
1108583,23,20000455,2,2024,Jonas Valanciunas,NO,C,4,4,67.70,85,22,9.00,22.00,40.9,9.00,17.00,52.9,0.00,5.00,0,6.00,6.00,100,8.00,18.00,26.00,5.00,3.00,3.00,7.00,13.00,24.00,73.70,72.50,-35.00,0.00,0.00
1108584,4,20000457,2,2024,Kyle Lowry,MIA,PG,3,3,33.00,56,51,5.00,11.00,45.5,1.00,4.00,25.0,4.00,7.00,57.1,0.00,0.00,0,0.00,5.00,5.00,10.00,1.00,0.00,4.00,6.00,14.00,34.00,37.25,-28.00,0.00,0.00
1108585,20,20000492,2,2024,Justin Holiday,DEN,SF,4,5,50.90,103,23,8.00,23.00,34.8,2.00,6.00,33.3,6.00,17.00,35.3,0.00,0.00,0,2.00,5.00,7.00,7.00,5.00,2.00,4.00,7.00,22.00,57.90,56.25,-5.00,0.00,0.00
1108586,4,20000515,2,2024,Jimmy Butler,MIA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108587,3,20000549,2,2024,Clint Capela,ATL,C,3,3,52.90,50,59,9.00,15.00,60.0,9.00,15.00,60.0,0.00,0.00,0,5.00,11.00,45.5,6.00,11.00,17.00,1.00,3.00,1.00,0.00,6.00,23.00,56.90,53.75,3.00,0.00,0.00
1108588,4,20000572,2,2024,Kevin Love,MIA,PF,3,3,45.00,48,11,4.00,16.00,25.0,1.00,3.00,33.3,3.00,13.00,23.1,2.00,2.00,100,0.00,15.00,15.00,4.00,2.00,4.00,4.00,9.00,13.00,51.00,49.25,-21.00,0.00,0.00
1108589,12,20000577,2,2024,Tristan Thompson,CLE,C,0,3,18.10,29,48,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,1.00,7.00,8.00,3.00,1.00,1.00,2.00,4.00,2.00,20.10,19.50,16.00,0.00,0.00
1108590,23,20000620,2,2024,CJ McCollum,NO,PG,4,4,75.00,86,20,17.00,43.00,39.5,8.00,21.00,38.1,9.00,22.00,40.9,4.00,4.00,100,3.00,7.00,10.00,10.00,2.00,4.00,11.00,5.00,47.00,81.00,85.50,-24.00,0.00,0.00
1108591,3,20000629,2,2024,Wesley Matthews,ATL,SG,0,4,17.30,42,58,2.00,7.00,28.6,1.00,2.00,50.0,1.00,5.00,20.0,0.00,0.00,0,3.00,6.00,9.00,3.00,0.00,1.00,5.00,3.00,5.00,18.30,20.75,-7.00,0.00,0.00
1108592,22,20000632,2,2024,Jeff Green,HOU,PF,0,3,30.60,42,49,4.00,12.00,33.3,4.00,9.00,44.4,0.00,3.00,0,4.00,6.00,66.7,3.00,5.00,8.00,6.00,0.00,1.00,2.00,6.00,12.00,31.60,32.00,15.00,0.00,0.00
1108593,3,20000656,2,2024,Patty Mills,ATL,PG,0,4,13.60,36,14,1.00,11.00,9.1,0.00,5.00,0,1.00,6.00,16.7,0.00,0.00,0,0.00,3.00,3.00,4.00,2.00,0.00,3.00,1.00,3.00,15.60,15.75,-33.00,0.00,0.00
1108594,20,20000663,2,2024,DeAndre Jordan,DEN,C,1,3,41.40,38,42,6.00,8.00,75.0,6.00,8.00,75.0,0.00,0.00,0,0.00,3.00,0,2.00,10.00,12.00,10.00,3.00,0.00,6.00,5.00,12.00,44.40,45.00,-31.00,0.00,0.00
1108595,20,20000681,2,2024,Aaron Gordon,DEN,PF,4,4,69.10,82,36,12.00,25.00,48.0,12.00,19.00,63.2,0.00,6.00,0,8.00,11.00,72.7,5.00,13.00,18.00,9.00,1.00,3.00,6.00,5.00,32.00,73.10,73.00,24.00,0.00,0.00
1108596,23,20000754,2,2024,Cody Zeller,NO,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108597,12,20000797,2,2024,Ricky Rubio,CLE,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1108598,20,20000811,2,2024,Kentavious Caldwell-Pope,DEN,SG,4,4,64.20,82,26,15.00,24.00,62.5,8.00,12.00,66.7,7.00,12.00,58.3,1.00,1.00,100,0.00,6.00,6.00,8.00,5.00,0.00,3.00,2.00,38.00,69.20,69.50,16.00,0.00,0.00
1108599,5,20000832,2,2024,Gary Harris,ORL,SG,0,2,29.80,33,26,3.00,11.00,27.3,1.00,2.00,50.0,2.00,9.00,22.2,4.00,5.00,80.0,2.00,2.00,4.00,4.00,2.00,2.00,1.00,3.00,12.00,33.80,31.50,2.00,0.00,0.00
1108600,2,20000833,2,2024,Gordon Hayward,CHA,SF,2,2,48.60,48,6,9.00,15.00,60.0,7.00,13.00,53.8,2.00,2.00,100,6.00,6.00,100,1.00,7.00,8.00,4.00,3.00,1.00,1.00,3.00,26.00,52.60,50.50,-5.00,0.00,0.00
1108601,5,20000842,2,2024,Joe Ingles,ORL,SF,0,2,17.60,30,21,3.00,8.00,37.5,1.00,3.00,33.3,2.00,5.00,40.0,0.00,0.00,0,0.00,3.00,3.00,2.00,0.00,2.00,1.00,4.00,8.00,19.60,19.25,-2.00,0.00,0.00
1108602,20,20000881,2,2024,Reggie Jackson,DEN,PG,1,4,58.90,66,57,17.00,36.00,47.2,7.00,18.00,38.9,10.00,18.00,55.6,1.00,3.00,33.3,3.00,4.00,7.00,5.00,1.00,1.00,6.00,8.00,45.00,60.90,67.25,-14.00,0.00,0.00
1108603,22,20000896,2,2024,Reggie Bullock,HOU,SF,1,4,13.00,42,4,1.00,8.00,12.5,0.00,0.00,0,1.00,8.00,12.5,0.00,0.00,0,0.00,5.00,5.00,2.00,1.00,0.00,1.00,0.00,3.00,14.00,14.25,-13.00,0.00,0.00
1108604,4,20001400,2,2024,Josh Richardson,MIA,SG,2,2,18.30,28,4,3.00,9.00,33.3,2.00,5.00,40.0,1.00,4.00,25.0,0.00,0.00,0,1.00,3.00,4.00,3.00,2.00,0.00,2.00,2.00,7.00,20.30,20.00,14.00,0.00,0.00
