StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
812796,5,20002549,1,2021,R.J. Hampton,ORL,PG,1,52,707.80,935,1,136.00,313.00,43.5,109.00,226.00,48.2,27.00,87.00,31.0,55.00,82.00,67.1,29.00,150.00,179.00,86.00,21.00,10.00,52.00,62.00,354.00,738.80,760.75,-284.00,3.00,0.00
812797,10,20002583,1,2021,Jalen Harris,TOR,SG,2,13,145.10,172,7,36.00,72.00,50.0,19.00,36.00,52.8,17.00,36.00,47.2,7.00,9.00,77.8,3.00,15.00,18.00,17.00,8.00,0.00,14.00,15.00,96.00,153.10,161.50,2.00,0.00,0.00
812798,22,20000564,1,2021,Kelly Olynyk,HOU,C,62,70,1952.30,1997,2,337.00,697.00,48.4,211.00,329.00,64.1,126.00,368.00,34.2,145.00,175.00,82.9,87.00,402.00,489.00,203.00,79.00,42.00,126.00,207.00,945.00,2073.30,2120.75,-100.00,12.00,0.00
812799,13,20000882,1,2021,Jeremy Lamb,IND,SG,8,36,691.70,765,16,120.00,276.00,43.5,68.00,148.00,45.9,52.00,128.00,40.6,71.00,75.00,94.7,25.00,106.00,131.00,53.00,34.00,23.00,22.00,72.00,363.00,748.70,735.25,-14.00,0.00,0.00
812800,6,20000896,1,2021,Reggie Bullock,NY,SF,64,65,1206.10,1949,17,248.00,561.00,44.2,85.00,163.00,52.1,163.00,398.00,41.0,50.00,55.00,90.9,16.00,207.00,223.00,99.00,52.00,11.00,45.00,146.00,709.00,1269.10,1321.25,107.00,0.00,0.00
812801,30,20001389,1,2021,Richaun Holmes,SAC,PF,61,61,1820.30,1781,32,366.00,575.00,63.7,364.00,564.00,64.5,2.00,11.00,18.2,135.00,170.00,79.4,144.00,360.00,504.00,101.00,39.00,96.00,75.00,213.00,869.00,1955.30,1915.50,9.00,21.00,0.00
812802,12,20001457,1,2021,Larry Nance Jr.,CLE,PF,27,35,870.50,1091,29,128.00,272.00,47.1,87.00,158.00,55.1,41.00,114.00,36.0,30.00,49.00,61.2,54.00,181.00,235.00,107.00,61.00,17.00,55.00,72.00,327.00,948.50,937.75,-136.00,5.00,0.00
812803,10,20001682,1,2021,Patrick McCaw,TOR,SG,0,5,18.60,33,23,1.00,1.00,100,1.00,1.00,100,0.00,0.00,0,3.00,3.00,100,1.00,2.00,3.00,4.00,2.00,0.00,0.00,6.00,5.00,20.60,18.75,-18.00,0.00,0.00
812804,6,20001843,1,2021,Terrance Ferguson,NY,SG,0,14,4.20,49,42,1.00,7.00,14.3,1.00,2.00,50.0,0.00,5.00,0,0.00,0.00,0,0.00,1.00,1.00,2.00,1.00,0.00,4.00,7.00,2.00,5.20,6.25,-19.00,0.00,0.00
812805,18,20001857,1,2021,Tony Bradley,OKC,C,8,42,699.30,684,0,131.00,197.00,66.5,131.00,194.00,67.5,0.00,3.00,0,38.00,55.00,69.1,85.00,154.00,239.00,37.00,15.00,30.00,33.00,61.00,300.00,744.30,732.25,-16.00,3.00,0.00
812806,5,20002036,1,2021,Moritz Wagner,ORL,PF,24,45,605.20,721,54,104.00,229.00,45.4,73.00,138.00,52.9,31.00,91.00,34.1,71.00,87.00,81.6,27.00,119.00,146.00,50.00,26.00,18.00,43.00,108.00,310.00,649.20,651.00,-144.00,1.00,0.00
812807,4,20002057,1,2021,Duncan Robinson,MIA,SF,72,72,1477.50,2261,41,315.00,717.00,43.9,65.00,104.00,62.5,250.00,613.00,40.8,62.00,75.00,82.7,7.00,243.00,250.00,127.00,43.00,20.00,81.00,181.00,942.00,1540.50,1657.00,118.00,1.00,0.00
812808,11,20002529,1,2021,Patrick Williams,CHI,SF,71,71,1317.90,1983,20,255.00,528.00,48.3,201.00,390.00,51.5,54.00,138.00,39.1,91.00,125.00,72.8,66.00,261.00,327.00,99.00,64.00,46.00,98.00,126.00,655.00,1427.90,1414.75,-292.00,3.00,0.00
812809,6,20002550,1,2021,Immanuel Quickley,NY,PG,3,64,1111.90,1243,21,229.00,580.00,39.5,111.00,277.00,40.1,118.00,303.00,38.9,155.00,174.00,89.1,25.00,112.00,137.00,127.00,30.00,12.00,58.00,114.00,731.00,1153.90,1206.75,182.00,0.00,0.00
812810,10,20002554,1,2021,Malachi Flynn,TOR,PG,14,47,744.70,927,31,127.00,340.00,37.4,73.00,172.00,42.4,54.00,168.00,32.1,45.00,56.00,80.4,10.00,106.00,116.00,137.00,38.00,7.00,43.00,69.00,353.00,789.70,800.50,-98.00,1.00,0.00
812811,30,20002568,1,2021,Jahmi'us Ramsey,SAC,PG,0,13,70.00,94,28,15.00,38.00,39.5,10.00,19.00,52.6,5.00,19.00,26.3,5.00,5.00,100,2.00,8.00,10.00,6.00,5.00,1.00,3.00,8.00,40.00,76.00,74.50,2.00,0.00,0.00
812812,23,20002636,1,2021,Will Magnay,NO,C,0,1,-1.00,3,16,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,-1.00,-0.50,-10.00,0.00,0.00
812813,25,20000836,1,2021,Trey Burke,DAL,PG,1,62,650.30,911,17,151.00,353.00,42.8,93.00,189.00,49.2,58.00,164.00,35.4,51.00,57.00,89.5,10.00,44.00,54.00,81.00,36.00,7.00,33.00,64.00,411.00,693.30,698.50,15.00,0.00,0.00
812814,19,20000903,1,2021,Robert Covington,POR,SF,70,70,1631.70,2242,44,204.00,509.00,40.1,69.00,153.00,45.1,135.00,356.00,37.9,50.00,62.00,80.6,61.00,405.00,466.00,117.00,101.00,83.00,64.00,195.00,593.00,1815.70,1763.50,203.00,6.00,0.00
812815,4,20001836,1,2021,Bam Adebayo,MIA,C,64,64,2516.60,2142,36,456.00,800.00,57.0,454.00,792.00,57.3,2.00,8.00,25.0,283.00,354.00,79.9,142.00,431.00,573.00,346.00,75.00,66.00,169.00,145.00,1197.00,2657.60,2683.25,24.00,33.00,2.00
812816,3,20001989,1,2021,Trae Young,ATL,PG,63,63,2648.00,2124,40,487.00,1112.00,43.8,351.00,715.00,49.1,136.00,397.00,34.3,484.00,546.00,88.6,38.00,207.00,245.00,594.00,53.00,12.00,261.00,111.00,1594.00,2713.00,2900.75,267.00,28.00,0.00
812817,17,20002422,1,2021,Juwan Morgan,UTA,PF,0,29,88.10,147,4,14.00,30.00,46.7,10.00,17.00,58.8,4.00,13.00,30.8,3.00,7.00,42.9,9.00,19.00,28.00,9.00,4.00,1.00,4.00,21.00,35.00,93.10,93.50,-107.00,0.00,0.00
812818,17,20002457,1,2021,Matt Thomas,UTA,PG,0,45,214.30,326,35,50.00,127.00,39.4,23.00,47.00,48.9,27.00,80.00,33.8,12.00,14.00,85.7,7.00,37.00,44.00,19.00,4.00,0.00,14.00,18.00,139.00,218.30,237.00,-67.00,0.00,0.00
812819,3,20002575,1,2021,Skylar Mays,ATL,SG,0,33,234.00,269,11,44.00,98.00,44.9,30.00,58.00,51.7,14.00,40.00,35.0,22.00,25.00,88.0,10.00,25.00,35.00,30.00,14.00,2.00,9.00,15.00,124.00,250.00,247.25,13.00,0.00,0.00
812820,20,20002589,1,2021,Markus Howard,DEN,PG,1,37,149.20,204,54,40.00,106.00,37.7,22.00,41.00,53.7,18.00,65.00,27.7,7.00,9.00,77.8,1.00,20.00,21.00,18.00,4.00,1.00,18.00,23.00,105.00,154.20,168.25,-70.00,0.00,0.00
812821,4,20000515,1,2021,Jimmy Butler,MIA,SG,52,52,2244.50,1744,39,366.00,736.00,49.7,341.00,634.00,53.8,25.00,102.00,24.5,359.00,416.00,86.3,94.00,266.00,360.00,369.00,108.00,18.00,109.00,71.00,1116.00,2370.50,2361.00,196.00,17.00,4.00
812822,13,20000522,1,2021,Doug McDermott,IND,SF,29,66,1290.70,1619,9,354.00,665.00,53.2,243.00,379.00,64.1,111.00,286.00,38.8,80.00,98.00,81.6,60.00,161.00,221.00,85.00,20.00,6.00,53.00,117.00,899.00,1316.70,1383.75,-48.00,0.00,0.00
812823,13,20000724,1,2021,Jakarr Sampson,IND,SF,4,29,249.40,316,15,56.00,113.00,49.6,53.00,98.00,54.1,3.00,15.00,20.0,19.00,29.00,65.5,27.00,50.00,77.00,4.00,2.00,14.00,15.00,52.00,134.00,265.40,262.25,4.00,0.00,0.00
812824,3,20000822,1,2021,Danilo Gallinari,ATL,SF,4,51,1080.20,1221,56,206.00,475.00,43.4,103.00,221.00,46.6,103.00,254.00,40.6,161.00,174.00,92.5,17.00,194.00,211.00,76.00,30.00,10.00,43.00,105.00,676.00,1120.20,1166.75,91.00,2.00,0.00
812825,13,20001424,1,2021,Myles Turner,IND,C,47,47,1362.20,1455,42,206.00,432.00,47.7,137.00,226.00,60.6,69.00,206.00,33.5,111.00,142.00,78.2,63.00,243.00,306.00,48.00,40.00,159.00,67.00,165.00,592.00,1561.20,1456.00,25.00,7.00,0.00
812826,20,20001517,1,2021,Greg Whittington,DEN,SF,0,4,0.00,12,1,0.00,3.00,0,0.00,1.00,0,0.00,2.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
812827,30,20001824,1,2021,De'Aaron Fox,SAC,PG,58,58,2384.10,2036,9,529.00,1110.00,47.7,426.00,790.00,53.9,103.00,320.00,32.2,300.00,417.00,71.9,33.00,170.00,203.00,417.00,87.00,27.00,174.00,170.00,1461.00,2498.10,2549.25,-195.00,11.00,0.00
812828,6,20001994,1,2021,Kevin Knox,NY,SF,0,42,283.70,464,21,56.00,143.00,39.2,21.00,54.00,38.9,35.00,89.00,39.3,16.00,20.00,80.0,10.00,51.00,61.00,19.00,12.00,6.00,17.00,37.00,163.00,301.70,312.75,-33.00,0.00,0.00
812829,9,20002024,1,2021,Robert Williams III,BOS,PF,13,52,1203.60,985,20,186.00,258.00,72.1,186.00,256.00,72.7,0.00,2.00,0,45.00,73.00,61.6,133.00,225.00,358.00,94.00,43.00,91.00,52.00,105.00,417.00,1337.60,1253.50,8.00,4.00,0.00
812830,2,20002294,1,2021,Cody Martin,CHA,PF,10,52,589.20,849,5,83.00,188.00,44.1,67.00,130.00,51.5,16.00,58.00,27.6,25.00,43.00,58.1,52.00,109.00,161.00,86.00,38.00,12.00,40.00,52.00,207.00,639.20,626.75,-4.00,1.00,0.00
812831,5,20002317,1,2021,Jordan Bone,ORL,PG,0,14,112.80,195,51,23.00,54.00,42.6,13.00,22.00,59.1,10.00,32.00,31.2,0.00,0.00,0,4.00,20.00,24.00,18.00,2.00,0.00,3.00,11.00,56.00,114.80,120.50,-59.00,0.00,0.00
812832,2,20002587,1,2021,Nate Darling,CHA,SG,0,7,12.70,26,7,2.00,7.00,28.6,0.00,0.00,0,2.00,7.00,28.6,3.00,3.00,100,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,9.00,13.70,14.25,-30.00,0.00,0.00
812833,15,20000497,1,2021,Giannis Antetokounmpo,MIL,PF,59,61,3140.70,2006,38,626.00,1100.00,56.9,559.00,879.00,63.6,67.00,221.00,30.3,398.00,581.00,68.5,97.00,574.00,671.00,357.00,72.00,73.00,207.00,168.00,1717.00,3285.70,3383.25,406.00,41.00,7.00
812834,24,20001433,1,2021,Trey Lyles,SA,PF,9,23,247.20,357,50,43.00,90.00,47.8,29.00,50.00,58.0,14.00,40.00,35.0,15.00,23.00,65.2,9.00,77.00,86.00,14.00,6.00,1.00,6.00,13.00,115.00,254.20,263.00,-108.00,1.00,0.00
812835,10,20001710,1,2021,Pascal Siakam,TOR,PF,56,56,2131.00,2006,8,437.00,961.00,45.5,364.00,715.00,50.9,73.00,246.00,29.7,249.00,301.00,82.7,95.00,310.00,405.00,250.00,64.00,38.00,130.00,174.00,1196.00,2233.00,2273.75,127.00,13.00,1.00
812836,2,20001833,1,2021,Malik Monk,CHA,SG,0,42,732.70,878,24,173.00,399.00,43.4,88.00,187.00,47.1,85.00,212.00,40.1,59.00,72.00,81.9,14.00,87.00,101.00,87.00,19.00,4.00,55.00,47.00,490.00,755.70,807.75,33.00,0.00,0.00
812837,9,20001867,1,2021,Semi Ojeleye,BOS,PF,15,56,504.90,948,17,89.00,221.00,40.3,31.00,63.00,49.2,58.00,158.00,36.7,24.00,32.00,75.0,31.00,116.00,147.00,37.00,17.00,0.00,21.00,56.00,260.00,521.90,551.75,5.00,0.00,0.00
812838,11,20001901,1,2021,Daniel Theis,CHI,C,51,65,1346.20,1600,37,252.00,466.00,54.1,203.00,314.00,64.6,49.00,152.00,32.2,74.00,110.00,67.3,93.00,263.00,356.00,108.00,41.00,57.00,66.00,167.00,627.00,1444.20,1430.50,-30.00,6.00,0.00
812839,24,20002008,1,2021,Lonnie Walker IV,SA,SG,38,60,1029.50,1521,49,256.00,609.00,42.0,156.00,327.00,47.7,100.00,282.00,35.5,57.00,70.00,81.4,14.00,141.00,155.00,101.00,29.00,15.00,65.00,101.00,669.00,1073.50,1119.75,-209.00,0.00,0.00
812840,13,20002335,1,2021,Brian Bowen,IND,PF,0,6,6.60,14,51,1.00,4.00,25.0,1.00,3.00,33.3,0.00,1.00,0,1.00,1.00,100,0.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,3.00,6.60,6.75,3.00,0.00,0.00
812841,14,20002544,1,2021,Saddiq Bey,DET,SF,53,70,1453.10,1909,1,279.00,691.00,40.4,104.00,231.00,45.0,175.00,460.00,38.0,124.00,147.00,84.4,43.00,275.00,318.00,95.00,52.00,14.00,60.00,110.00,857.00,1519.10,1591.00,-213.00,3.00,0.00
812842,1,20002578,1,2021,Cassius Winston,WAS,PG,0,22,70.80,98,11,14.00,33.00,42.4,6.00,16.00,37.5,8.00,17.00,47.1,5.00,6.00,83.3,0.00,9.00,9.00,12.00,2.00,1.00,5.00,8.00,41.00,73.80,77.75,-49.00,0.00,0.00
812843,5,20000443,1,2021,Otto Porter,ORL,SF,6,28,550.90,606,46,98.00,227.00,43.2,59.00,123.00,48.0,39.00,104.00,37.5,36.00,42.00,85.7,28.00,124.00,152.00,55.00,16.00,4.00,25.00,41.00,271.00,570.90,593.50,-42.00,2.00,0.00
812844,29,20000524,1,2021,E'Twaun Moore,PHO,SG,1,27,264.00,388,45,55.00,121.00,45.5,44.00,86.00,51.2,11.00,35.00,31.4,12.00,14.00,85.7,14.00,31.00,45.00,40.00,15.00,5.00,23.00,32.00,133.00,284.00,283.25,7.00,0.00,0.00
812845,7,20000543,1,2021,Dwight Howard,PHI,C,6,69,1341.50,1195,30,178.00,303.00,58.7,173.00,283.00,61.1,5.00,20.00,25.0,121.00,210.00,57.6,190.00,390.00,580.00,61.00,30.00,62.00,112.00,200.00,482.00,1433.50,1447.00,-66.00,12.00,0.00
812846,14,20000594,1,2021,Mason Plumlee,DET,C,56,56,1587.80,1498,42,234.00,381.00,61.4,234.00,374.00,62.6,0.00,7.00,0,113.00,169.00,66.9,145.00,374.00,519.00,202.00,43.00,50.00,105.00,186.00,581.00,1680.80,1693.25,-150.00,16.00,2.00
812847,29,20001396,1,2021,Frank Kaminsky,PHO,PF,13,47,694.10,714,52,121.00,257.00,47.1,90.00,172.00,52.3,31.00,85.00,36.5,37.00,60.00,61.7,36.00,152.00,188.00,79.00,14.00,17.00,22.00,70.00,310.00,725.10,733.00,56.00,2.00,0.00
812848,3,20001745,1,2021,Bogdan Bogdanovic,ATL,SG,27,44,1202.50,1305,26,267.00,565.00,47.3,121.00,232.00,52.2,146.00,333.00,43.8,40.00,44.00,90.9,20.00,140.00,160.00,147.00,49.00,13.00,54.00,99.00,720.00,1264.50,1310.50,110.00,0.00,0.00
812849,19,20001796,1,2021,Derrick Jones Jr.,POR,SF,43,58,862.50,1319,15,147.00,304.00,48.4,104.00,168.00,61.9,43.00,136.00,31.6,59.00,91.00,64.8,77.00,128.00,205.00,47.00,37.00,54.00,32.00,127.00,396.00,953.50,910.25,-59.00,0.00,0.00
812850,5,20001996,1,2021,Wendell Carter Jr.,ORL,C,44,54,1369.60,1375,21,230.00,457.00,50.3,215.00,406.00,53.0,15.00,51.00,29.4,131.00,179.00,73.2,132.00,311.00,443.00,104.00,35.00,42.00,78.00,146.00,606.00,1446.60,1457.75,-243.00,13.00,0.00
812851,16,20002015,1,2021,Jarred Vanderbilt,MIN,PF,30,64,1066.60,1139,21,143.00,236.00,60.6,142.00,231.00,61.5,1.00,5.00,20.0,57.00,102.00,55.9,118.00,250.00,368.00,76.00,64.00,46.00,53.00,123.00,344.00,1176.60,1116.50,-53.00,3.00,0.00
812852,24,20002045,1,2021,Drew Eubanks,SA,C,3,54,752.20,755,17,116.00,205.00,56.6,114.00,203.00,56.2,2.00,2.00,100,77.00,106.00,72.6,74.00,167.00,241.00,42.00,18.00,49.00,45.00,88.00,311.00,819.20,792.25,-96.00,3.00,0.00
812853,12,20002296,1,2021,Dylan Windler,CLE,SF,0,31,368.90,512,46,57.00,130.00,43.8,31.00,53.00,58.5,26.00,77.00,33.8,21.00,27.00,77.8,20.00,87.00,107.00,33.00,19.00,12.00,32.00,37.00,161.00,399.90,404.75,-62.00,1.00,0.00
812854,9,20002315,1,2021,Tremont Waters,BOS,PG,3,26,222.20,237,38,34.00,84.00,40.5,19.00,46.00,41.3,15.00,38.00,39.5,16.00,17.00,94.1,5.00,16.00,21.00,62.00,15.00,1.00,27.00,17.00,99.00,238.20,244.25,-10.00,0.00,0.00
812855,24,20002566,1,2021,Tre Jones,SA,PG,1,38,180.70,277,36,37.00,78.00,47.4,34.00,73.00,46.6,3.00,5.00,60.0,17.00,19.00,89.5,8.00,13.00,21.00,39.00,8.00,0.00,13.00,13.00,94.00,188.70,189.75,-83.00,0.00,0.00
812856,1,20002615,1,2021,Anthony Gill,WAS,PF,4,26,177.70,217,57,30.00,60.00,50.0,23.00,36.00,63.9,7.00,24.00,29.2,13.00,16.00,81.2,16.00,35.00,51.00,11.00,10.00,4.00,8.00,27.00,80.00,191.70,187.75,-17.00,0.00,0.00
812857,11,20000532,1,2021,Al-Farouq Aminu,CHI,PF,14,23,308.50,434,8,38.00,99.00,38.4,30.00,62.00,48.4,8.00,37.00,21.6,18.00,22.00,81.8,22.00,88.00,110.00,31.00,19.00,9.00,28.00,29.00,102.00,336.50,333.50,-54.00,1.00,0.00
812858,7,20000650,1,2021,Danny Green,PHI,SG,69,69,1372.00,1934,22,224.00,544.00,41.2,49.00,112.00,43.8,175.00,432.00,40.5,31.00,40.00,77.5,55.00,205.00,260.00,118.00,92.00,56.00,67.00,125.00,654.00,1520.00,1507.50,312.00,1.00,0.00
812859,12,20001421,1,2021,Cedi Osman,CLE,SF,26,59,1159.20,1510,31,219.00,586.00,37.4,120.00,262.00,45.8,99.00,324.00,30.6,76.00,95.00,80.0,38.00,163.00,201.00,174.00,53.00,9.00,80.00,119.00,613.00,1221.20,1261.75,-323.00,2.00,0.00
812860,9,20001672,1,2021,Jaylen Brown,BOS,SG,58,58,2188.90,1998,44,538.00,1111.00,48.4,375.00,700.00,53.6,163.00,411.00,39.7,191.00,250.00,76.4,71.00,276.00,347.00,195.00,72.00,32.00,158.00,168.00,1430.00,2292.90,2381.75,69.00,10.00,0.00
812861,7,20001722,1,2021,Furkan Korkmaz,PHI,SG,11,55,829.60,1061,32,170.00,424.00,40.1,69.00,155.00,44.5,101.00,269.00,37.5,60.00,82.00,73.2,17.00,96.00,113.00,82.00,49.00,9.00,46.00,64.00,501.00,887.60,908.75,142.00,0.00,0.00
812862,20,20001871,1,2021,Monte Morris,DEN,PG,13,47,881.20,1196,9,186.00,387.00,48.1,135.00,253.00,53.4,51.00,134.00,38.1,58.00,73.00,79.5,11.00,85.00,96.00,150.00,34.00,13.00,34.00,48.00,481.00,928.20,928.50,153.00,0.00,0.00
812863,9,20001889,1,2021,Luke Kornet,BOS,PF,2,31,287.40,347,26,44.00,101.00,43.6,29.00,42.00,69.0,15.00,59.00,25.4,3.00,6.00,50.0,14.00,53.00,67.00,24.00,4.00,32.00,7.00,20.00,106.00,323.40,301.75,53.00,0.00,0.00
812864,21,20001986,1,2021,Grayson Allen,MEM,SG,38,50,946.00,1259,28,173.00,414.00,41.8,66.00,140.00,47.1,107.00,274.00,39.1,79.00,91.00,86.8,19.00,141.00,160.00,108.00,46.00,8.00,48.00,71.00,532.00,1000.00,1031.50,8.00,0.00,0.00
812865,1,20002004,1,2021,Chandler Hutchison,WAS,SF,1,25,240.10,345,45,39.00,103.00,37.9,31.00,81.00,38.3,8.00,22.00,36.4,21.00,25.00,84.0,6.00,72.00,78.00,17.00,12.00,5.00,20.00,33.00,107.00,257.10,258.00,-58.00,0.00,0.00
812866,13,20002122,1,2021,Kelan Martin,IND,PF,0,35,300.10,322,29,62.00,138.00,44.9,38.00,78.00,48.7,24.00,60.00,40.0,9.00,10.00,90.0,18.00,60.00,78.00,17.00,10.00,10.00,16.00,35.00,157.00,320.10,324.00,94.00,0.00,0.00
812867,23,20002271,1,2021,Zion Williamson,NO,PF,61,61,2540.20,2025,55,634.00,1037.00,61.1,624.00,1003.00,62.2,10.00,34.00,29.4,369.00,529.00,69.8,167.00,274.00,441.00,226.00,57.00,39.00,167.00,135.00,1647.00,2636.20,2671.75,89.00,14.00,0.00
812868,29,20002289,1,2021,Cameron Johnson,PHO,PF,11,60,1006.80,1437,24,203.00,483.00,42.0,86.00,148.00,58.1,117.00,335.00,34.9,50.00,59.00,84.7,33.00,166.00,199.00,86.00,37.00,16.00,40.00,85.00,573.00,1059.80,1095.25,171.00,0.00,0.00
812869,25,20002454,1,2021,Nicolo Melli,DAL,PF,4,45,372.40,566,9,46.00,141.00,32.6,23.00,56.00,41.1,23.00,85.00,27.1,19.00,25.00,76.0,29.00,93.00,122.00,44.00,15.00,4.00,12.00,58.00,134.00,391.40,396.00,24.00,0.00,0.00
812870,5,20002540,1,2021,Cole Anthony,ORL,PG,34,47,1148.20,1272,52,219.00,552.00,39.7,161.00,380.00,42.4,58.00,172.00,33.7,109.00,131.00,83.2,38.00,183.00,221.00,192.00,30.00,18.00,106.00,98.00,605.00,1196.20,1241.25,-322.00,0.00,0.00
812871,21,20002590,1,2021,Killian Tillie,MEM,PF,1,18,121.80,181,44,19.00,57.00,33.3,9.00,24.00,37.5,10.00,33.00,30.3,9.00,11.00,81.8,6.00,18.00,24.00,8.00,5.00,8.00,2.00,20.00,57.00,134.80,129.00,40.00,0.00,0.00
812872,10,20000457,1,2021,Kyle Lowry,TOR,PG,46,46,1586.40,1601,29,260.00,596.00,43.6,129.00,265.00,48.7,131.00,331.00,39.6,140.00,160.00,87.5,35.00,212.00,247.00,338.00,45.00,14.00,126.00,143.00,791.00,1645.40,1743.75,-6.00,9.00,2.00
812873,22,20000559,1,2021,Avery Bradley,HOU,SG,6,27,330.40,601,52,64.00,171.00,37.4,31.00,70.00,44.3,33.00,101.00,32.7,12.00,15.00,80.0,8.00,49.00,57.00,46.00,21.00,3.00,28.00,55.00,173.00,354.40,363.75,-132.00,0.00,0.00
812874,8,20000661,1,2021,Blake Griffin,BKN,PF,30,46,1017.00,1194,6,174.00,411.00,42.3,104.00,206.00,50.5,70.00,205.00,34.1,87.00,117.00,74.4,35.00,190.00,225.00,140.00,32.00,15.00,62.00,111.00,505.00,1064.00,1097.25,52.00,2.00,0.00
812875,11,20000678,1,2021,Nikola Vucevic,CHI,C,70,70,3124.10,2348,17,666.00,1397.00,47.7,490.00,956.00,51.3,176.00,441.00,39.9,131.00,156.00,84.0,147.00,671.00,818.00,269.00,65.00,48.00,126.00,137.00,1639.00,3237.10,3391.00,-341.00,48.00,2.00
812876,17,20000708,1,2021,Jordan Clarkson,UTA,PG,1,68,1856.60,1817,35,457.00,1075.00,42.5,249.00,476.00,52.3,208.00,599.00,34.7,129.00,144.00,89.6,46.00,227.00,273.00,168.00,60.00,10.00,114.00,110.00,1251.00,1926.60,2031.25,301.00,0.00,0.00
812877,27,20000810,1,2021,Andre Drummond,LAL,C,46,46,1589.20,1241,39,282.00,572.00,49.3,282.00,564.00,50.0,0.00,8.00,0,123.00,205.00,60.0,166.00,385.00,551.00,94.00,63.00,49.00,124.00,149.00,687.00,1701.20,1720.75,-105.00,28.00,0.00
812878,19,20000827,1,2021,Jusuf Nurkic,POR,C,37,37,1090.90,880,5,171.00,333.00,51.4,159.00,303.00,52.5,12.00,30.00,40.0,70.00,113.00,61.9,86.00,246.00,332.00,125.00,38.00,39.00,73.00,103.00,424.00,1167.90,1169.50,124.00,13.00,0.00
812879,29,20000912,1,2021,Langston Galloway,PHO,SG,0,41,284.40,439,44,67.00,148.00,45.3,31.00,63.00,49.2,36.00,85.00,42.4,22.00,23.00,95.7,7.00,35.00,42.00,26.00,8.00,0.00,13.00,25.00,192.00,292.40,311.00,32.00,0.00,0.00
812880,10,20001427,1,2021,Stanley Johnson,TOR,SF,13,61,670.90,1005,34,89.00,232.00,38.4,44.00,95.00,46.3,45.00,137.00,32.8,44.00,55.00,80.0,28.00,124.00,152.00,89.00,52.00,19.00,54.00,116.00,267.00,741.90,731.00,-161.00,2.00,0.00
812881,25,20001461,1,2021,Willie Cauley-Stein,DAL,C,16,53,714.70,906,0,115.00,182.00,63.2,114.00,171.00,66.7,1.00,11.00,9.1,49.00,78.00,62.8,66.00,170.00,236.00,35.00,21.00,43.00,29.00,129.00,280.00,778.70,743.00,138.00,1.00,0.00
812882,7,20001661,1,2021,Ben Simmons,PHI,PG,58,58,2013.90,1877,24,325.00,583.00,55.7,322.00,573.00,56.2,3.00,10.00,30.0,176.00,287.00,61.3,93.00,324.00,417.00,401.00,93.00,35.00,173.00,171.00,829.00,2141.90,2148.25,329.00,13.00,4.00
812883,16,20001678,1,2021,Malik Beasley,MIN,SG,36,37,1064.40,1214,0,264.00,600.00,44.0,136.00,279.00,48.7,128.00,321.00,39.9,68.00,80.00,85.0,28.00,134.00,162.00,88.00,30.00,7.00,60.00,62.00,724.00,1101.40,1166.50,-197.00,0.00,0.00
812884,11,20001831,1,2021,Lauri Markkanen,CHI,PF,26,51,1114.10,1317,24,250.00,521.00,48.0,131.00,225.00,58.2,119.00,296.00,40.2,76.00,92.00,82.6,35.00,233.00,268.00,45.00,26.00,15.00,52.00,75.00,695.00,1155.10,1216.00,-48.00,2.00,0.00
812885,5,20001861,1,2021,Dwayne Bacon,ORL,SF,50,72,1249.50,1852,44,292.00,725.00,40.3,233.00,519.00,44.9,59.00,206.00,28.6,145.00,176.00,82.4,31.00,194.00,225.00,93.00,44.00,5.00,46.00,103.00,788.00,1298.50,1313.25,-445.00,0.00,0.00
812886,29,20001912,1,2021,Torrey Craig,PHO,SF,8,50,666.90,803,25,109.00,227.00,48.0,70.00,121.00,57.9,39.00,106.00,36.8,17.00,22.00,77.3,57.00,140.00,197.00,49.00,28.00,26.00,25.00,83.00,274.00,720.90,711.75,-96.00,2.00,0.00
812887,13,20002282,1,2021,Goga Bitadze,IND,C,3,45,587.50,561,12,83.00,194.00,42.8,63.00,115.00,54.8,20.00,79.00,25.3,45.00,61.00,73.8,60.00,90.00,150.00,37.00,9.00,60.00,17.00,94.00,231.00,656.50,613.50,-19.00,0.00,0.00
