StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1010867,12,20002588,1,2023,Lamar Stevens,CLE,SF,24,62,690.90,1120,25,129.00,288.00,44.8,99.00,193.00,51.3,30.00,95.00,31.6,40.00,57.00,70.2,48.00,159.00,207.00,33.00,27.00,19.00,27.00,79.00,328.00,736.90,731.25,6.00,1.00,0.00
1010868,8,20000716,1,2023,Nerlens Noel,BKN,C,4,17,144.20,194,40,13.00,36.00,36.1,12.00,34.00,35.3,1.00,2.00,50.0,8.00,12.00,66.7,10.00,36.00,46.00,10.00,16.00,10.00,13.00,32.00,35.00,170.20,153.50,-76.00,0.00,0.00
1010869,22,20002213,1,2023,Jae'Sean Tate,HOU,SF,7,31,559.60,677,28,110.00,229.00,48.0,97.00,183.00,53.0,13.00,46.00,28.3,50.00,69.00,72.5,41.00,77.00,118.00,84.00,21.00,7.00,47.00,106.00,283.00,587.60,595.50,-94.00,0.00,0.00
1010870,18,20002880,1,2023,Ousmane Dieng,OKC,SF,1,39,404.00,568,44,76.00,181.00,42.0,50.00,83.00,60.2,26.00,98.00,26.5,15.00,23.00,65.2,19.00,86.00,105.00,46.00,14.00,7.00,26.00,42.00,193.00,425.00,435.25,39.00,0.00,0.00
1010871,10,20002027,1,2023,Gary Trent Jr.,TOR,SG,44,66,1695.60,2117,55,405.00,935.00,43.3,239.00,485.00,49.3,166.00,450.00,36.9,172.00,205.00,83.9,30.00,143.00,173.00,106.00,104.00,14.00,55.00,102.00,1148.00,1813.60,1814.75,-52.00,0.00,0.00
1010872,23,20001400,1,2023,Josh Richardson,NO,SG,10,65,1217.00,1529,25,239.00,554.00,43.1,132.00,261.00,50.6,107.00,293.00,36.5,69.00,81.00,85.2,41.00,134.00,175.00,174.00,69.00,20.00,86.00,117.00,654.00,1306.00,1323.75,-157.00,1.00,0.00
1010873,17,20003009,1,2023,Simone Fontecchio,UTA,SF,6,52,501.20,765,44,115.00,312.00,36.9,52.00,121.00,43.0,63.00,191.00,33.0,35.00,44.00,79.5,31.00,55.00,86.00,42.00,15.00,8.00,39.00,62.00,328.00,524.20,556.50,-205.00,0.00,0.00
1010874,25,20001984,1,2023,Luka Doncic,DAL,PG,66,66,3624.30,2390,32,719.00,1449.00,49.6,534.00,908.00,58.8,185.00,541.00,34.2,515.00,694.00,74.2,54.00,515.00,569.00,529.00,90.00,33.00,236.00,166.00,2138.00,3747.30,3939.75,128.00,36.00,10.00
1010875,19,20002276,1,2023,Cam Reddish,POR,SF,20,40,637.10,989,38,139.00,312.00,44.6,94.00,168.00,56.0,45.00,144.00,31.2,64.00,75.00,85.3,18.00,70.00,88.00,57.00,39.00,14.00,47.00,72.00,387.00,690.10,687.50,-193.00,0.00,0.00
1010876,25,20000848,1,2023,Markieff Morris,DAL,PF,2,35,273.70,355,16,47.00,115.00,40.9,19.00,44.00,43.2,28.00,71.00,39.4,10.00,10.00,100,13.00,58.00,71.00,31.00,9.00,5.00,18.00,48.00,132.00,287.70,301.75,10.00,1.00,0.00
1010877,6,20000516,1,2023,Derrick Rose,NY,PG,0,27,271.00,337,52,61.00,159.00,38.4,42.00,96.00,43.8,19.00,63.00,30.2,11.00,12.00,91.7,8.00,32.00,40.00,46.00,7.00,5.00,22.00,18.00,152.00,283.00,293.50,-29.00,0.00,0.00
1010878,12,20001844,1,2023,Donovan Mitchell,CLE,SG,68,68,2792.30,2415,20,679.00,1403.00,48.4,434.00,768.00,56.5,245.00,635.00,38.6,319.00,368.00,86.7,63.00,226.00,289.00,301.00,99.00,27.00,180.00,168.00,1922.00,2918.30,3026.75,329.00,5.00,0.00
1010879,3,20002531,1,2023,Onyeka Okongwu,ATL,C,18,80,1848.70,1848,35,317.00,497.00,63.8,313.00,484.00,64.7,4.00,13.00,30.8,153.00,196.00,78.1,217.00,359.00,576.00,81.00,56.00,107.00,81.00,251.00,791.00,2011.70,1938.00,63.00,12.00,0.00
1010880,6,20002746,1,2023,Feron Hunt,NY,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1010881,25,20000539,1,2023,Dwight Powell,DAL,C,63,76,1069.30,1458,48,197.00,269.00,73.2,197.00,264.00,74.6,0.00,5.00,0,112.00,168.00,66.7,149.00,165.00,314.00,69.00,48.00,26.00,65.00,209.00,506.00,1143.30,1119.00,162.00,1.00,0.00
1010882,10,20002554,1,2023,Malachi Flynn,TOR,PG,2,53,467.20,690,47,87.00,242.00,36.0,40.00,109.00,36.7,47.00,133.00,35.3,25.00,33.00,75.8,15.00,61.00,76.00,70.00,21.00,4.00,25.00,65.00,246.00,492.20,507.00,-40.00,0.00,0.00
1010883,24,20002886,1,2023,Blake Wesley,SA,SG,1,37,424.70,669,4,69.00,215.00,32.1,49.00,163.00,30.1,20.00,52.00,38.5,26.00,44.00,59.1,11.00,70.00,81.00,99.00,25.00,5.00,65.00,67.00,184.00,454.70,471.25,-198.00,0.00,0.00
1010884,19,20002723,1,2023,Trendon Watford,POR,PF,12,62,956.60,1181,38,181.00,323.00,56.0,156.00,259.00,60.2,25.00,64.00,39.1,72.00,100.00,72.0,42.00,196.00,238.00,130.00,32.00,12.00,71.00,118.00,459.00,1000.60,1021.00,-181.00,3.00,0.00
1010885,5,20002036,1,2023,Moritz Wagner,ORL,PF,18,57,1068.80,1109,27,198.00,396.00,50.0,147.00,233.00,63.1,51.00,163.00,31.3,153.00,182.00,84.1,69.00,190.00,259.00,84.00,37.00,13.00,68.00,136.00,600.00,1118.80,1145.75,-27.00,3.00,0.00
1010886,22,20002577,1,2023,Kenyon Martin Jr.,HOU,SF,49,82,1816.90,2292,3,410.00,720.00,56.9,342.00,504.00,67.9,68.00,216.00,31.5,151.00,222.00,68.0,126.00,326.00,452.00,123.00,41.00,30.00,91.00,147.00,1039.00,1887.90,1926.50,-368.00,5.00,0.00
1010887,23,20002700,1,2023,Trey Murphy III,NO,SF,65,79,1856.20,2435,58,387.00,800.00,48.4,185.00,303.00,61.1,202.00,497.00,40.6,172.00,190.00,90.5,59.00,222.00,281.00,112.00,89.00,43.00,61.00,155.00,1148.00,1988.20,2003.25,45.00,1.00,0.00
1010888,8,20001913,1,2023,Royce O'Neale,BKN,PF,52,76,1670.30,2408,58,229.00,593.00,38.6,66.00,174.00,37.9,163.00,419.00,38.9,50.00,69.00,72.5,55.00,329.00,384.00,283.00,65.00,49.00,114.00,239.00,671.00,1784.30,1835.50,77.00,4.00,1.00
1010889,3,20002268,1,2023,De'Andre Hunter,ATL,SF,67,67,1532.80,2125,41,379.00,822.00,46.1,279.00,536.00,52.1,100.00,286.00,35.0,171.00,207.00,82.6,46.00,238.00,284.00,94.00,35.00,17.00,82.00,199.00,1029.00,1584.80,1639.50,-18.00,1.00,0.00
1010890,19,20002677,1,2023,Greg Brown III,POR,PF,0,16,67.30,93,4,11.00,28.00,39.3,10.00,21.00,47.6,1.00,7.00,14.3,5.00,12.00,41.7,2.00,17.00,19.00,3.00,4.00,5.00,6.00,13.00,28.00,76.30,71.75,-5.00,0.00,0.00
1010891,29,20001990,1,2023,Deandre Ayton,PHO,C,67,67,2235.90,2035,28,522.00,887.00,58.9,515.00,863.00,59.7,7.00,24.00,29.2,152.00,200.00,76.0,172.00,495.00,667.00,115.00,37.00,53.00,120.00,190.00,1203.00,2325.90,2386.75,-7.00,36.00,0.00
1010892,13,20002537,1,2023,Tyrese Haliburton,IND,PG,56,56,2374.50,1882,59,412.00,841.00,49.0,251.00,439.00,57.2,161.00,402.00,40.0,175.00,201.00,87.1,33.00,172.00,205.00,585.00,91.00,25.00,141.00,69.00,1160.00,2490.50,2583.75,-35.00,32.00,0.00
1010893,4,20002491,1,2023,Caleb Martin,MIA,PF,49,71,1397.30,2077,17,254.00,548.00,46.4,170.00,312.00,54.5,84.00,236.00,35.6,91.00,113.00,80.5,88.00,256.00,344.00,117.00,71.00,31.00,78.00,145.00,683.00,1499.30,1498.50,-6.00,2.00,0.00
1010894,10,20002786,1,2023,Jeff Dowtin Jr.,TOR,PG,0,25,154.10,258,42,25.00,57.00,43.9,20.00,41.00,48.8,5.00,16.00,31.2,6.00,9.00,66.7,6.00,17.00,23.00,31.00,9.00,3.00,5.00,13.00,61.00,166.10,160.25,-9.00,0.00,0.00
1010895,23,20002600,1,2023,Naji Marshall,NO,SF,21,77,1355.30,1791,56,247.00,571.00,43.3,181.00,353.00,51.3,66.00,218.00,30.3,138.00,175.00,78.9,48.00,231.00,279.00,189.00,54.00,14.00,97.00,113.00,698.00,1423.30,1450.75,6.00,0.00,0.00
1010896,6,20000679,1,2023,Evan Fournier,NY,SG,7,27,293.80,458,40,56.00,166.00,33.7,21.00,52.00,40.4,35.00,114.00,30.7,18.00,21.00,85.7,4.00,45.00,49.00,36.00,16.00,3.00,22.00,46.00,165.00,312.80,324.75,-54.00,0.00,0.00
1010897,30,20000579,1,2023,Matthew Dellavedova,SAC,PG,0,32,128.10,212,45,17.00,50.00,34.0,8.00,23.00,34.8,9.00,27.00,33.3,4.00,7.00,57.1,1.00,12.00,13.00,41.00,7.00,0.00,10.00,20.00,47.00,135.10,138.25,-51.00,0.00,0.00
1010898,19,20002308,1,2023,Nassir Little,POR,SF,4,54,647.20,976,1,134.00,303.00,44.2,76.00,145.00,52.4,58.00,158.00,36.7,33.00,46.00,71.7,27.00,114.00,141.00,50.00,20.00,20.00,36.00,66.00,359.00,687.20,701.25,-190.00,0.00,0.00
1010899,25,20002614,1,2023,Facundo Campazzo,DAL,PG,0,8,34.90,52,9,3.00,13.00,23.1,0.00,2.00,0,3.00,11.00,27.3,1.00,2.00,50.0,0.00,2.00,2.00,9.00,6.00,0.00,3.00,3.00,10.00,40.90,38.00,11.00,0.00,0.00
1010900,19,20002663,1,2023,Keon Johnson,POR,SG,0,40,337.30,416,16,67.00,178.00,37.6,39.00,97.00,40.2,28.00,81.00,34.6,27.00,41.00,65.9,11.00,33.00,44.00,59.00,19.00,6.00,43.00,43.00,189.00,362.30,375.00,-153.00,0.00,0.00
1010901,18,20002683,1,2023,Jeremiah Robinson-Earl,OKC,C,20,43,623.50,813,43,110.00,248.00,44.4,73.00,137.00,53.3,37.00,111.00,33.3,35.00,42.00,83.3,71.00,109.00,180.00,43.00,24.00,11.00,19.00,71.00,292.00,658.50,662.00,-10.00,1.00,0.00
1010902,16,20002285,1,2023,Nickeil Alexander-Walker,MIN,SG,3,59,697.20,883,46,131.00,295.00,44.4,70.00,136.00,51.5,61.00,159.00,38.4,40.00,60.00,66.7,15.00,86.00,101.00,108.00,32.00,21.00,55.00,88.00,363.00,750.20,760.25,-51.00,0.00,0.00
1010903,19,20000619,1,2023,Damian Lillard,POR,PG,58,58,2780.90,2106,36,556.00,1202.00,46.3,312.00,544.00,57.4,244.00,658.00,37.1,510.00,558.00,91.4,44.00,233.00,277.00,425.00,50.00,18.00,191.00,109.00,1866.00,2848.90,3042.25,105.00,16.00,2.00
1010904,20,20000811,1,2023,Kentavious Caldwell-Pope,DEN,SG,76,76,1554.10,2381,13,292.00,632.00,46.2,157.00,313.00,50.2,135.00,319.00,42.3,103.00,125.00,82.4,35.00,173.00,208.00,183.00,112.00,35.00,86.00,145.00,822.00,1701.10,1675.00,493.00,0.00,0.00
1010905,3,20002657,1,2023,Jalen Johnson,ATL,PF,6,70,960.90,1041,31,158.00,322.00,49.1,128.00,218.00,58.7,30.00,104.00,28.8,49.00,78.00,62.8,51.00,231.00,282.00,83.00,38.00,34.00,41.00,113.00,395.00,1032.90,1012.00,-10.00,1.00,0.00
1010906,30,20001993,1,2023,Kevin Huerter,SAC,SG,75,75,1883.70,2199,7,420.00,866.00,48.5,215.00,356.00,60.4,205.00,510.00,40.2,95.00,131.00,72.5,42.00,209.00,251.00,221.00,80.00,24.00,97.00,181.00,1140.00,1987.70,2047.25,217.00,0.00,0.00
1010907,13,20002869,1,2023,Kendall Brown,IND,SG,0,6,26.70,40,18,4.00,7.00,57.1,4.00,6.00,66.7,0.00,1.00,0,1.00,2.00,50.0,2.00,4.00,6.00,3.00,4.00,0.00,2.00,9.00,9.00,30.70,28.00,4.00,0.00,0.00
1010908,5,20001830,1,2023,Jonathan Isaac,ORL,PF,0,11,148.80,124,1,22.00,53.00,41.5,16.00,38.00,42.1,6.00,15.00,40.0,5.00,9.00,55.6,15.00,29.00,44.00,6.00,14.00,4.00,4.00,5.00,55.00,166.80,156.00,-19.00,0.00,0.00
1010909,30,20001389,1,2023,Richaun Holmes,SAC,PF,1,42,253.50,347,35,55.00,89.00,61.8,50.00,81.00,61.7,5.00,8.00,62.5,15.00,19.00,78.9,29.00,51.00,80.00,9.00,3.00,11.00,14.00,50.00,130.00,267.50,268.50,-69.00,1.00,0.00
1010910,11,20000456,1,2023,DeMar DeRozan,CHI,SF,74,74,2878.10,2681,36,657.00,1303.00,50.4,611.00,1161.00,52.6,46.00,142.00,32.4,456.00,523.00,87.2,34.00,309.00,343.00,377.00,83.00,36.00,153.00,186.00,1816.00,2997.10,3003.75,67.00,6.00,0.00
1010911,27,20001678,1,2023,Malik Beasley,LAL,SG,27,81,1608.60,2092,59,370.00,937.00,39.5,135.00,279.00,48.4,235.00,658.00,35.7,50.00,65.00,76.9,35.00,248.00,283.00,124.00,65.00,9.00,90.00,107.00,1025.00,1682.60,1786.75,-87.00,1.00,0.00
1010912,16,20000659,1,2023,Kyle Anderson,MIN,SF,46,69,1770.10,1940,12,252.00,495.00,50.9,209.00,390.00,53.6,43.00,105.00,41.0,100.00,136.00,73.5,66.00,302.00,368.00,335.00,78.00,63.00,103.00,146.00,647.00,1911.10,1885.50,83.00,10.00,3.00
1010913,30,20001824,1,2023,De'Aaron Fox,SAC,PG,73,73,2894.70,2435,13,682.00,1331.00,51.2,563.00,964.00,58.4,119.00,367.00,32.4,343.00,440.00,78.0,40.00,266.00,306.00,447.00,83.00,23.00,181.00,173.00,1826.00,3000.70,3076.50,176.00,11.00,0.00
1010914,17,20002557,1,2023,Vernon Carey Jr.,UTA,PF,0,11,29.70,28,29,2.00,8.00,25.0,2.00,8.00,25.0,0.00,0.00,0,2.00,2.00,100,3.00,8.00,11.00,3.00,2.00,2.00,2.00,5.00,6.00,33.70,31.25,-10.00,0.00,0.00
1010915,1,20002534,1,2023,Deni Avdija,WAS,SF,40,76,1662.90,2020,20,253.00,579.00,43.7,184.00,347.00,53.0,69.00,232.00,29.7,122.00,165.00,73.9,74.00,413.00,487.00,211.00,65.00,29.00,123.00,209.00,697.00,1756.90,1799.75,-51.00,11.00,0.00
1010916,20,20001870,1,2023,Vlatko Cancar,DEN,SF,9,60,605.60,889,16,108.00,227.00,47.6,65.00,112.00,58.0,43.00,115.00,37.4,38.00,41.00,92.7,24.00,104.00,128.00,80.00,22.00,14.00,37.00,84.00,297.00,641.60,653.50,-64.00,1.00,0.00
1010917,3,20002597,1,2023,Trent Forrest,ATL,PG,3,23,156.40,276,57,25.00,60.00,41.7,25.00,58.00,43.1,0.00,2.00,0,2.00,3.00,66.7,5.00,32.00,37.00,38.00,7.00,2.00,15.00,17.00,52.00,165.40,165.75,-58.00,0.00,0.00
1010918,6,20002016,1,2023,Mitchell Robinson,NY,C,58,59,1469.50,1591,7,188.00,280.00,67.1,188.00,280.00,67.1,0.00,0.00,0,59.00,122.00,48.4,267.00,288.00,555.00,53.00,56.00,109.00,41.00,160.00,435.00,1634.50,1537.25,185.00,13.00,0.00
1010919,25,20000828,1,2023,JaVale McGee,DAL,C,8,42,354.90,354,34,80.00,125.00,64.0,78.00,120.00,65.0,2.00,5.00,40.0,24.00,41.00,58.5,30.00,77.00,107.00,11.00,4.00,26.00,36.00,54.00,186.00,384.90,379.25,-57.00,0.00,0.00
1010920,18,20002056,1,2023,Kenrich Williams,OKC,PF,10,53,981.70,1205,55,179.00,346.00,51.7,129.00,212.00,60.8,50.00,134.00,37.3,17.00,39.00,43.6,97.00,164.00,261.00,105.00,45.00,14.00,32.00,112.00,425.00,1040.70,1038.75,75.00,2.00,0.00
1010921,17,20002889,1,2023,Walker Kessler,UTA,C,40,74,1866.50,1703,19,298.00,414.00,72.0,297.00,411.00,72.3,1.00,3.00,33.3,82.00,159.00,51.6,231.00,389.00,620.00,69.00,26.00,173.00,58.00,169.00,679.00,2065.50,1957.00,72.00,20.00,0.00
1010922,8,20001661,1,2023,Ben Simmons,BKN,PG,33,42,1049.60,1104,57,133.00,235.00,56.6,133.00,233.00,57.1,0.00,2.00,0,25.00,57.00,43.9,40.00,223.00,263.00,256.00,54.00,24.00,97.00,139.00,291.00,1127.60,1120.25,40.00,4.00,1.00
1010923,5,20002282,1,2023,Goga Bitadze,ORL,C,1,39,451.90,457,27,69.00,125.00,55.2,63.00,99.00,63.6,6.00,26.00,23.1,23.00,42.00,54.8,61.00,76.00,137.00,39.00,16.00,26.00,22.00,64.00,167.00,493.90,475.75,25.00,2.00,0.00
1010924,5,20001996,1,2023,Wendell Carter Jr.,ORL,C,54,57,1682.40,1689,36,322.00,613.00,52.5,242.00,388.00,62.4,80.00,225.00,35.6,144.00,195.00,73.8,120.00,377.00,497.00,132.00,30.00,33.00,106.00,159.00,868.00,1745.40,1831.75,-41.00,21.00,0.00
1010925,22,20001449,1,2023,Boban Marjanovic,HOU,C,0,31,187.50,171,3,41.00,60.00,68.3,41.00,59.00,69.5,0.00,1.00,0,20.00,27.00,74.1,20.00,40.00,60.00,9.00,5.00,2.00,14.00,10.00,102.00,194.50,197.50,66.00,0.00,0.00
1010926,25,20000788,1,2023,Tim Hardaway Jr.,DAL,SF,45,71,1575.70,2152,16,340.00,847.00,40.1,128.00,297.00,43.1,212.00,550.00,38.5,127.00,165.00,77.0,21.00,230.00,251.00,129.00,49.00,12.00,60.00,120.00,1019.00,1636.70,1724.25,160.00,0.00,0.00
1010927,18,20002574,1,2023,Isaiah Joe,OKC,SG,9,73,1106.00,1395,12,224.00,508.00,44.1,63.00,114.00,55.3,161.00,394.00,40.9,82.00,100.00,82.0,27.00,148.00,175.00,88.00,48.00,8.00,39.00,105.00,691.00,1162.00,1214.75,213.00,0.00,0.00
1010928,22,20002766,1,2023,Daishen Nix,HOU,PG,7,57,531.60,914,18,81.00,237.00,34.2,41.00,97.00,42.3,40.00,140.00,28.6,24.00,36.00,66.7,18.00,80.00,98.00,132.00,31.00,7.00,86.00,59.00,226.00,569.60,599.50,-151.00,0.00,0.00
1010929,29,20000453,1,2023,Terrence Ross,PHO,SG,9,63,896.30,1330,28,200.00,465.00,43.0,105.00,207.00,50.7,95.00,258.00,36.8,27.00,34.00,79.4,22.00,132.00,154.00,95.00,35.00,10.00,43.00,97.00,522.00,941.30,973.00,-76.00,0.00,0.00
1010930,20,20001441,1,2023,Nikola Jokic,DEN,C,69,69,3708.40,2323,5,646.00,1022.00,63.2,589.00,873.00,67.5,57.00,149.00,38.3,341.00,415.00,82.2,167.00,650.00,817.00,678.00,87.00,47.00,247.00,174.00,1690.00,3842.40,4070.75,640.00,58.00,29.00
1010931,1,20001418,1,2023,Delon Wright,WAS,PG,14,50,1050.00,1221,9,138.00,291.00,47.4,97.00,172.00,56.4,41.00,119.00,34.5,52.00,60.00,86.7,58.00,122.00,180.00,194.00,92.00,17.00,44.00,59.00,369.00,1159.00,1101.50,69.00,0.00,0.00
1010932,15,20000562,1,2023,Jae Crowder,MIL,PF,3,18,276.30,339,41,45.00,94.00,47.9,21.00,39.00,53.8,24.00,55.00,43.6,10.00,12.00,83.3,17.00,52.00,69.00,27.00,12.00,6.00,7.00,27.00,124.00,294.30,295.25,0.00,0.00,0.00
1010933,17,20000708,1,2023,Jordan Clarkson,UTA,SG,61,61,1877.20,1988,20,458.00,1031.00,44.4,303.00,572.00,53.0,155.00,459.00,33.8,200.00,245.00,81.6,72.00,174.00,246.00,270.00,33.00,13.00,186.00,120.00,1271.00,1923.20,2064.50,35.00,3.00,0.00
1010934,5,20002291,1,2023,Bol Bol,ORL,C,33,70,1341.50,1505,23,261.00,478.00,54.6,231.00,365.00,63.3,30.00,113.00,26.5,82.00,108.00,75.9,69.00,336.00,405.00,69.00,30.00,85.00,112.00,92.00,634.00,1456.50,1441.75,-146.00,6.00,0.00
1010935,21,20002560,1,2023,Xavier Tillman Sr.,MEM,C,29,61,1071.40,1180,3,188.00,306.00,61.4,184.00,291.00,63.2,4.00,15.00,26.7,49.00,89.00,55.1,121.00,186.00,307.00,96.00,58.00,29.00,44.00,97.00,429.00,1158.40,1116.75,-1.00,4.00,0.00
1010936,11,20001796,1,2023,Derrick Jones Jr.,CHI,SF,0,65,660.60,894,28,115.00,230.00,50.0,88.00,150.00,58.7,27.00,80.00,33.8,62.00,84.00,73.8,60.00,93.00,153.00,34.00,29.00,37.00,25.00,86.00,319.00,726.60,694.25,122.00,0.00,0.00
1010937,6,20002692,1,2023,Miles McBride,NY,PG,2,64,455.00,760,1,77.00,215.00,35.8,37.00,81.00,45.7,40.00,134.00,29.9,28.00,42.00,66.7,13.00,37.00,50.00,72.00,37.00,8.00,25.00,60.00,222.00,500.00,490.00,53.00,0.00,0.00
1010938,24,20000522,1,2023,Doug McDermott,SA,SF,0,64,937.30,1314,31,239.00,523.00,45.7,116.00,225.00,51.6,123.00,298.00,41.3,53.00,70.00,75.7,24.00,115.00,139.00,91.00,13.00,6.00,58.00,118.00,654.00,956.30,1034.75,-234.00,0.00,0.00
1010939,27,20001458,1,2023,D'Angelo Russell,LAL,PG,71,71,2186.50,2298,14,445.00,948.00,46.9,251.00,458.00,54.8,194.00,490.00,39.6,179.00,216.00,82.9,35.00,180.00,215.00,437.00,69.00,29.00,186.00,140.00,1263.00,2284.50,2400.75,87.00,9.00,0.00
1010940,22,20002938,1,2023,Trevor Hudgins,HOU,PG,0,5,12.50,28,20,2.00,9.00,22.2,0.00,1.00,0,2.00,8.00,25.0,3.00,3.00,100,0.00,0.00,0.00,3.00,0.00,0.00,1.00,1.00,9.00,12.50,14.00,3.00,0.00,0.00
1010941,27,20001859,1,2023,Davon Reed,LAL,SG,1,43,212.30,342,30,28.00,84.00,33.3,11.00,38.00,28.9,17.00,46.00,37.0,16.00,24.00,66.7,10.00,49.00,59.00,23.00,15.00,4.00,20.00,39.00,89.00,231.30,233.75,-99.00,0.00,0.00
1010942,3,20002005,1,2023,Aaron Holiday,ATL,PG,6,63,531.30,845,13,92.00,220.00,41.8,56.00,132.00,42.4,36.00,88.00,40.9,27.00,32.00,84.4,25.00,49.00,74.00,89.00,37.00,12.00,36.00,79.00,247.00,580.30,571.00,17.00,0.00,0.00
1010943,10,20001710,1,2023,Pascal Siakam,TOR,PF,71,71,3042.70,2651,48,630.00,1313.00,48.0,537.00,1026.00,52.3,93.00,287.00,32.4,367.00,474.00,77.4,131.00,425.00,556.00,415.00,65.00,36.00,169.00,228.00,1720.00,3143.70,3240.50,125.00,24.00,2.00
1010944,17,20000860,1,2023,Rudy Gay,UTA,SF,0,56,611.10,815,35,109.00,287.00,38.0,76.00,157.00,48.4,33.00,130.00,25.4,42.00,49.00,85.7,33.00,130.00,163.00,57.00,19.00,18.00,37.00,68.00,293.00,648.10,654.25,57.00,0.00,0.00
1010945,14,20002875,1,2023,Jalen Duren,DET,C,31,67,1552.50,1670,12,258.00,398.00,64.8,258.00,396.00,65.2,0.00,2.00,0,96.00,157.00,61.1,229.00,366.00,595.00,75.00,44.00,59.00,92.00,182.00,612.00,1655.50,1656.75,-279.00,19.00,0.00
1010946,10,20002712,1,2023,Dalano Banton,TOR,PG,2,31,284.00,278,32,55.00,130.00,42.3,40.00,79.00,50.6,15.00,51.00,29.4,17.00,24.00,70.8,11.00,34.00,45.00,36.00,13.00,13.00,18.00,34.00,142.00,310.00,302.75,-34.00,0.00,0.00
1010947,18,20001999,1,2023,Shai Gilgeous-Alexander,OKC,PG,68,68,3248.30,2416,3,704.00,1381.00,51.0,646.00,1213.00,53.3,58.00,168.00,34.5,669.00,739.00,90.5,59.00,270.00,329.00,371.00,112.00,65.00,192.00,192.00,2135.00,3425.30,3394.25,149.00,3.00,0.00
1010948,23,20002732,1,2023,Jose Alvarado,NO,PG,10,61,1071.20,1309,54,201.00,489.00,41.1,118.00,242.00,48.8,83.00,247.00,33.6,65.00,80.00,81.2,28.00,113.00,141.00,186.00,67.00,10.00,81.00,125.00,550.00,1148.20,1160.25,105.00,0.00,0.00
1010949,19,20001401,1,2023,Justise Winslow,POR,SF,11,29,556.00,775,47,81.00,198.00,40.9,67.00,153.00,43.8,14.00,45.00,31.1,20.00,28.00,71.4,49.00,96.00,145.00,98.00,30.00,11.00,43.00,89.00,196.00,597.00,593.25,-38.00,1.00,0.00
1010950,23,20002918,1,2023,Dereon Seabron,NO,SG,0,5,5.20,11,36,2.00,5.00,40.0,2.00,5.00,40.0,0.00,0.00,0,0.00,0.00,0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,5.20,5.25,10.00,0.00,0.00
1010951,21,20001873,1,2023,Dillon Brooks,MEM,SF,73,73,1681.30,2214,18,392.00,991.00,39.6,249.00,552.00,45.1,143.00,439.00,32.6,120.00,154.00,77.9,45.00,199.00,244.00,189.00,65.00,16.00,104.00,240.00,1047.00,1762.30,1817.00,205.00,0.00,0.00
1010952,26,20001730,1,2023,Gary Payton II,GS,PG,1,22,266.80,367,37,41.00,69.00,59.4,28.00,43.00,65.1,13.00,26.00,50.0,6.00,7.00,85.7,24.00,45.00,69.00,30.00,22.00,5.00,16.00,43.00,101.00,293.80,284.75,39.00,0.00,0.00
1010953,10,20001687,1,2023,Jakob Poeltl,TOR,C,71,72,2155.10,1906,10,389.00,618.00,62.9,389.00,617.00,63.0,0.00,1.00,0,119.00,201.00,59.2,236.00,417.00,653.00,197.00,66.00,86.00,125.00,195.00,897.00,2307.10,2278.75,-146.00,19.00,0.00
1010954,4,20001836,1,2023,Bam Adebayo,MIA,C,75,75,2825.60,2598,5,602.00,1114.00,54.0,601.00,1102.00,54.5,1.00,12.00,8.3,324.00,402.00,80.6,184.00,504.00,688.00,240.00,88.00,61.00,187.00,208.00,1529.00,2974.60,3000.50,117.00,31.00,0.00
1010955,12,20000797,1,2023,Ricky Rubio,CLE,PG,2,33,460.50,566,5,61.00,178.00,34.3,40.00,96.00,41.7,21.00,82.00,25.6,28.00,35.00,80.0,9.00,61.00,70.00,115.00,26.00,6.00,31.00,51.00,171.00,492.50,490.00,45.00,0.00,0.00
1010956,12,20002669,1,2023,Evan Mobley,CLE,PF,79,79,2678.20,2715,12,525.00,947.00,55.4,503.00,845.00,59.5,22.00,102.00,21.6,205.00,304.00,67.4,187.00,524.00,711.00,224.00,60.00,119.00,146.00,218.00,1277.00,2857.20,2833.75,339.00,24.00,0.00
1010957,23,20002271,1,2023,Zion Williamson,NO,PF,29,29,1192.90,956,8,285.00,469.00,60.8,278.00,450.00,61.8,7.00,19.00,36.8,177.00,248.00,71.4,58.00,144.00,202.00,133.00,32.00,16.00,99.00,65.00,754.00,1240.90,1263.50,149.00,5.00,0.00
