GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,StadiumID,AwayTeamScore,HomeTeamScore,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,NeutralVenue
20745,2024,2,Canceled,10/4/2023 12:00:00 AM,10/4/2023 7:00:00 PM,DET,NY,14,6,6,,,,,,,,,
20809,2024,2,Final,10/5/2023 12:00:00 AM,10/5/2023 12:00:00 PM,DAL,MIN,25,16,98,99,111,-1.0,222.5,-109,-112,536,535,True
20810,2024,2,Final,10/7/2023 12:00:00 AM,10/7/2023 12:00:00 PM,MIN,DAL,16,25,98,104,96,3.5,219.5,-167,137,538,537,True
20746,2024,2,Canceled,10/7/2023 12:00:00 AM,10/7/2023 8:00:00 PM,DET,NO,14,23,23,,,,,,,,,
20747,2024,2,Final,10/7/2023 12:00:00 AM,10/7/2023 8:30:00 PM,LAL,GS,27,26,51,108,125,-4.5,220.5,141,-169,540,539,False
20748,2024,2,Final,10/8/2023 12:00:00 AM,10/8/2023 1:00:00 PM,CHI,MIL,11,15,15,102,105,3.0,220.5,-150,123,542,541,False
20749,2024,2,F/OT,10/8/2023 12:00:00 AM,10/8/2023 3:00:00 PM,PHO,DET,29,14,14,130,126,5.5,220.0,-206,169,544,543,False
20750,2024,2,Final,10/8/2023 12:00:00 AM,10/8/2023 6:00:00 PM,PHI,BOS,7,9,9,106,114,-7.5,217.5,222,-280,546,545,False
20752,2024,2,F/OT,10/8/2023 12:00:00 AM,10/8/2023 8:00:00 PM,IND,MEM,13,21,21,122,127,-4.0,225.5,144,-174,548,547,False
20751,2024,2,Final,10/8/2023 12:00:00 AM,10/8/2023 8:00:00 PM,SAC,TOR,30,10,46,99,112,-1.0,225.5,-106,-114,550,549,False
20753,2024,2,Final,10/8/2023 12:00:00 AM,10/8/2023 9:00:00 PM,UTA,LAC,17,28,55,101,96,-2.5,224.5,110,-133,552,551,True
20754,2024,2,Final,10/9/2023 12:00:00 AM,10/9/2023 7:30:00 PM,BOS,NY,9,6,6,107,114,-8.5,218.5,263,-341,554,553,False
20755,2024,2,Final,10/9/2023 12:00:00 AM,10/9/2023 8:00:00 PM,SA,OKC,24,18,18,121,122,-4.5,225.5,157,-191,556,555,False
20756,2024,2,Final,10/9/2023 12:00:00 AM,10/9/2023 9:00:00 PM,BKN,LAL,8,27,43,126,129,-5.5,224.5,179,-216,558,557,True
20757,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 7:30:00 PM,CLE,ATL,12,3,3,107,108,-2.0,229.0,106,-128,564,563,False
20758,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 7:30:00 PM,CHA,MIA,2,4,4,109,113,-2.5,222.0,114,-138,566,565,False
20760,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 8:00:00 PM,IND,HOU,13,22,22,103,122,-3.5,227.5,140,-169,568,567,False
20761,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 8:00:00 PM,MIL,MEM,15,21,21,102,108,-3.5,223.5,144,-176,570,569,False
20759,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 8:00:00 PM,ORL,NO,5,23,23,122,105,-4.5,225.0,145,-174,572,571,False
20762,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 10:00:00 PM,UTA,LAC,17,28,99,98,103,-3.5,219.5,132,-160,576,575,True
20763,2024,2,Final,10/10/2023 12:00:00 AM,10/10/2023 10:00:00 PM,DEN,PHO,20,29,28,115,107,4.0,224.0,-171,141,574,573,False
20764,2024,2,Canceled,10/11/2023 12:00:00 AM,10/11/2023 7:00:00 PM,OKC,DET,18,14,14,,,,,,,,,
20765,2024,2,Final,10/11/2023 12:00:00 AM,10/11/2023 7:00:00 PM,BOS,PHI,9,7,7,112,101,2.5,218.5,-148,122,536,535,False
20766,2024,2,Final,10/11/2023 12:00:00 AM,10/11/2023 10:00:00 PM,SAC,LAL,30,27,36,101,109,5.0,224.5,-196,162,538,537,True
20767,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 7:00:00 PM,ORL,CLE,5,12,12,108,105,-2.5,216.5,112,-136,542,541,False
20811,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 7:00:00 PM,DET,OKC,14,18,42,128,125,-6.5,226.5,200,-248,544,543,True
20768,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 7:00:00 PM,CHA,WAS,2,1,1,92,98,-2.5,226.5,115,-139,540,539,False
20769,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 7:30:00 PM,MEM,ATL,21,3,3,102,103,-4.5,221.5,140,-167,546,545,False
20771,2024,2,F/OT,10/12/2023 12:00:00 AM,10/12/2023 8:00:00 PM,DEN,CHI,20,11,11,124,133,-2.5,218.5,117,-142,550,549,False
20770,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 8:00:00 PM,HOU,NO,22,23,35,120,87,-3.0,225.5,122,-148,552,551,True
20772,2024,2,Final,10/12/2023 12:00:00 AM,10/12/2023 10:00:00 PM,PHO,POR,29,19,19,122,111,5.0,219.0,-194,159,554,553,False
20773,2024,2,Canceled,10/13/2023 12:00:00 AM,10/13/2023 7:00:00 PM,MEM,DET,21,14,14,,,,,,,,,
20774,2024,2,Final,10/13/2023 12:00:00 AM,10/13/2023 7:30:00 PM,MIA,SA,4,24,24,104,120,-8.5,222.5,246,-313,556,555,False
20775,2024,2,Final,10/13/2023 12:00:00 AM,10/13/2023 10:00:00 PM,GS,LAL,26,27,27,129,125,-2.5,228.5,118,-143,558,557,False
20776,2024,2,Final,10/14/2023 12:00:00 AM,10/14/2023 3:30:00 PM,NO,ATL,23,3,104,105,110,-1.0,222.0,-109,-111,560,559,False
20777,2024,2,Final,10/14/2023 12:00:00 AM,10/14/2023 7:30:00 PM,MIN,NY,16,6,6,121,112,-3.5,218.5,136,-164,562,561,False
20778,2024,2,Final,10/14/2023 12:00:00 AM,10/14/2023 9:00:00 PM,POR,UTA,19,17,17,133,138,-5.5,221.5,163,-200,564,563,False
20779,2024,2,Final,10/15/2023 12:00:00 AM,10/15/2023 5:00:00 PM,OKC,CHA,18,2,2,115,117,-4.5,225.0,146,-176,566,565,False
20780,2024,2,Final,10/15/2023 12:00:00 AM,10/15/2023 6:00:00 PM,MEM,MIA,21,4,4,124,132,1.5,222.0,-120,-102,568,567,False
20781,2024,2,Final,10/15/2023 12:00:00 AM,10/15/2023 7:00:00 PM,MIL,LAL,15,27,27,108,97,5.5,228.5,-195,162,572,571,False
20782,2024,2,Final,10/15/2023 12:00:00 AM,10/15/2023 9:00:00 PM,CHI,DEN,11,20,20,102,116,-7.5,219.5,222,-277,574,573,False
20783,2024,2,F/OT,10/15/2023 12:00:00 AM,10/15/2023 9:30:00 PM,GS,SAC,26,30,29,121,115,-7.5,228.0,209,-261,576,575,False
20784,2024,2,Final,10/16/2023 12:00:00 AM,10/16/2023 7:00:00 PM,ATL,IND,3,13,13,112,116,-6.0,224.5,183,-223,536,535,False
20785,2024,2,Final,10/16/2023 12:00:00 AM,10/16/2023 7:30:00 PM,PHI,BKN,7,8,8,127,119,-1.5,220.5,-103,-119,540,539,False
20786,2024,2,Final,10/16/2023 12:00:00 AM,10/16/2023 8:00:00 PM,HOU,SA,22,24,24,99,89,6.0,226.5,-223,183,542,541,False
20787,2024,2,Final,10/16/2023 12:00:00 AM,10/16/2023 10:00:00 PM,POR,PHO,19,29,28,106,117,-9.0,230.5,273,-350,546,545,False
20788,2024,2,Final,10/17/2023 12:00:00 AM,10/17/2023 7:00:00 PM,NO,ORL,23,5,5,104,92,-1.5,223.5,103,-125,548,547,False
20789,2024,2,Final,10/17/2023 12:00:00 AM,10/17/2023 7:30:00 PM,NY,BOS,6,9,9,110,123,-10.0,218.5,300,-378,550,549,False
20790,2024,2,Final,10/17/2023 12:00:00 AM,10/17/2023 8:00:00 PM,TOR,CHI,10,11,11,106,102,-3.5,225.5,136,-163,552,551,False
20791,2024,2,Final,10/17/2023 12:00:00 AM,10/17/2023 8:00:00 PM,MIL,OKC,15,18,18,101,124,-2.0,227.5,110,-134,554,553,False
20792,2024,2,Final,10/17/2023 12:00:00 AM,10/17/2023 10:30:00 PM,DEN,LAC,20,28,27,103,116,-8.5,220.5,235,-295,558,557,False
20793,2024,2,Final,10/18/2023 12:00:00 AM,10/18/2023 7:30:00 PM,BKN,MIA,8,4,4,107,104,1.5,224.5,-123,101,560,559,False
20794,2024,2,Final,10/18/2023 12:00:00 AM,10/18/2023 7:30:00 PM,WAS,NY,1,6,6,131,106,-7.0,225.0,218,-271,562,561,False
20795,2024,2,Final,10/18/2023 12:00:00 AM,10/18/2023 8:00:00 PM,HOU,SA,22,24,24,103,117,-5.5,223.5,164,-201,564,563,False
20796,2024,2,Final,10/18/2023 12:00:00 AM,10/18/2023 10:00:00 PM,SAC,GS,30,26,51,115,116,-6.5,231.0,197,-246,566,565,False
20797,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 7:00:00 PM,BOS,CHA,9,2,2,127,99,6.5,227.5,-263,211,568,567,False
20798,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 8:00:00 PM,MIN,CHI,16,11,11,114,105,1.5,223.5,-115,-105,570,569,False
20799,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 8:00:00 PM,DET,OKC,14,18,37,118,116,-4.0,225.5,137,-164,572,571,True
20800,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 10:00:00 PM,DEN,LAC,20,28,27,103,90,6.0,224.5,-207,170,576,575,False
20801,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 10:00:00 PM,PHO,LAL,29,27,105,123,100,-4.0,229.5,121,-146,574,573,True
20802,2024,2,Final,10/19/2023 12:00:00 AM,10/19/2023 10:00:00 PM,UTA,SAC,17,30,29,113,116,3.5,220.5,-162,134,578,577,False
20803,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 7:00:00 PM,CLE,IND,12,13,13,104,109,-1.0,225.0,-105,-115,536,535,False
20804,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 7:00:00 PM,ATL,PHI,3,7,7,106,120,-1.5,224.5,102,-124,540,539,False
20805,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 7:30:00 PM,WAS,TOR,1,10,10,98,134,-7.5,220.5,205,-255,542,541,False
20812,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 8:00:00 PM,DET,DAL,14,25,25,104,114,-5.5,223.5,166,-200,544,543,False
20806,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 8:00:00 PM,MIA,HOU,4,22,22,104,110,-4.0,220.0,137,-165,546,545,False
20807,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 8:00:00 PM,MEM,MIL,21,15,15,116,124,-5.5,226.0,173,-211,548,547,False
20808,2024,2,Final,10/20/2023 12:00:00 AM,10/20/2023 10:00:00 PM,SA,GS,24,26,51,122,117,-6.5,228.0,183,-223,550,549,False
19593,2024,1,Final,10/24/2023 12:00:00 AM,10/24/2023 7:30:00 PM,LAL,DEN,27,20,20,107,119,-4.5,229.5,162,-197,502,501,False
19594,2024,1,Final,10/24/2023 12:00:00 AM,10/24/2023 10:00:00 PM,PHO,GS,29,26,51,108,104,-3.0,235.0,123,-149,504,503,False
19595,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:00:00 PM,ATL,CHA,3,2,2,110,116,4.5,236.5,-177,146,506,505,False
19596,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:00:00 PM,WAS,IND,1,13,13,120,143,-4.5,235.0,160,-196,508,507,False
19597,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:00:00 PM,BOS,NY,9,6,6,108,104,4.5,223.0,-175,144,510,509,False
19598,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:00:00 PM,HOU,ORL,22,5,5,86,116,-4.5,219.5,150,-183,512,511,False
19599,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:30:00 PM,CLE,BKN,12,8,8,114,113,1.5,218.0,-128,107,514,513,False
19600,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:30:00 PM,DET,MIA,14,4,4,102,103,-10.0,217.5,355,-466,516,515,False
19601,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 7:30:00 PM,MIN,TOR,16,10,10,94,97,1.0,221.0,-112,-109,518,517,False
19602,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 8:00:00 PM,OKC,CHI,18,11,11,124,104,-2.5,224.0,117,-141,520,519,False
19603,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 8:00:00 PM,NO,MEM,23,21,21,111,104,-1.0,224.5,-105,-114,522,521,False
19604,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 9:00:00 PM,SAC,UTA,30,17,17,130,114,1.5,234.0,-125,104,524,523,False
19605,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 9:30:00 PM,DAL,SA,25,24,24,126,119,4.5,230.5,-190,157,526,525,False
19606,2024,1,Final,10/25/2023 12:00:00 AM,10/25/2023 10:30:00 PM,POR,LAC,19,28,27,111,123,-9.5,226.0,338,-449,528,527,False
19607,2024,1,Final,10/26/2023 12:00:00 AM,10/26/2023 7:30:00 PM,PHI,MIL,7,15,15,117,118,-6.5,227.5,196,-243,530,529,False
19608,2024,1,Final,10/26/2023 12:00:00 AM,10/26/2023 10:00:00 PM,PHO,LAL,29,27,27,95,100,-6.5,226.5,203,-250,532,531,False
19609,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 7:00:00 PM,DET,CHA,14,2,2,111,99,-4.5,226.5,149,-181,534,533,False
19611,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 7:00:00 PM,DEN,MEM,20,21,21,108,104,5.0,221.5,-221,178,536,535,False
19613,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 7:30:00 PM,NY,ATL,6,3,3,126,120,1.0,229.0,-112,-108,540,539,False
19616,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 7:30:00 PM,MIA,BOS,4,9,9,111,119,-8.5,217.5,280,-356,542,541,False
19618,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 7:30:00 PM,OKC,CLE,18,12,12,108,105,-3.0,226.0,120,-143,538,537,False
19620,2024,1,F/OT,10/27/2023 12:00:00 AM,10/27/2023 8:00:00 PM,TOR,CHI,10,11,11,103,104,-2.5,216.5,114,-137,544,543,False
19622,2024,1,F/OT,10/27/2023 12:00:00 AM,10/27/2023 8:00:00 PM,HOU,SA,22,24,24,122,126,-3.0,224.5,126,-152,546,545,False
19624,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 8:30:00 PM,BKN,DAL,8,25,25,120,125,-5.5,230.5,190,-235,548,547,False
19626,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 9:30:00 PM,LAC,UTA,28,17,17,118,120,4.0,227.5,-179,147,550,549,False
19628,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 10:00:00 PM,ORL,POR,5,19,19,102,97,4.0,220.5,-172,141,552,551,False
19630,2024,1,Final,10/27/2023 12:00:00 AM,10/27/2023 10:00:00 PM,GS,SAC,26,30,29,122,114,-3.0,236.5,126,-156,554,553,False
19631,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 7:00:00 PM,CHI,DET,11,14,14,102,118,2.5,212.5,-138,114,556,555,False
19633,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 7:00:00 PM,NY,NO,6,23,23,87,96,-2.5,223.5,120,-144,558,557,False
19632,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 7:00:00 PM,MEM,WAS,21,1,1,106,113,1.0,230.0,-114,-107,560,559,False
19634,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 7:30:00 PM,IND,CLE,13,12,12,125,113,4.5,219.5,-180,150,562,561,False
19635,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 7:30:00 PM,PHI,TOR,7,10,10,114,107,4.5,214.0,-200,164,564,563,False
19636,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 8:00:00 PM,MIA,MIN,4,16,16,90,106,-8.0,215.5,263,-336,566,565,False
19637,2024,1,Final,10/28/2023 12:00:00 AM,10/28/2023 10:00:00 PM,UTA,PHO,17,29,28,104,126,-5.5,223.0,181,-221,568,567,False
19638,2024,1,Final,10/29/2023 12:00:00 AM,10/29/2023 3:30:00 PM,DEN,OKC,20,18,18,128,95,3.5,229.5,-162,134,570,569,False
19639,2024,1,Final,10/29/2023 12:00:00 AM,10/29/2023 7:00:00 PM,GS,HOU,26,22,22,106,95,7.5,223.5,-274,219,574,573,False
19640,2024,1,Final,10/29/2023 12:00:00 AM,10/29/2023 7:00:00 PM,ATL,MIL,3,15,15,127,110,-6.5,239.5,210,-261,572,571,False
19641,2024,1,Final,10/29/2023 12:00:00 AM,10/29/2023 7:30:00 PM,POR,PHI,19,7,7,98,126,-9.0,216.5,333,-455,576,575,False
19642,2024,1,Final,10/29/2023 12:00:00 AM,10/29/2023 9:00:00 PM,SA,LAC,24,28,27,83,123,-9.5,229.0,315,-408,580,579,False
19643,2024,1,F/OT,10/29/2023 12:00:00 AM,10/29/2023 9:00:00 PM,LAL,SAC,27,30,29,127,132,-2.5,235.5,114,-138,578,577,False
19644,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 7:00:00 PM,BKN,CHA,8,2,2,133,121,1.5,227.5,-127,104,504,503,False
19645,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 7:00:00 PM,CHI,IND,11,13,13,112,105,-3.5,230.0,129,-157,502,501,False
19646,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 7:00:00 PM,BOS,WAS,9,1,1,126,107,10.5,231.5,-511,384,506,505,False
19647,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 7:30:00 PM,MIN,ATL,16,3,3,113,127,2.0,228.0,-134,111,510,509,False
19648,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 7:30:00 PM,POR,TOR,19,10,10,99,91,-9.5,216.5,347,-453,508,507,False
19649,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 8:00:00 PM,DAL,MEM,25,21,21,125,110,-2.0,223.0,-102,-121,514,513,False
19650,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 8:00:00 PM,MIA,MIL,4,15,15,114,122,-7.5,225.0,243,-303,518,517,False
19651,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 8:00:00 PM,GS,NO,26,23,23,130,102,-2.5,220.0,120,-145,516,515,False
19652,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 8:00:00 PM,DET,OKC,14,18,18,112,124,-6.5,224.0,207,-256,512,511,False
19653,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 9:00:00 PM,UTA,DEN,17,20,20,102,110,-8.5,225.5,295,-402,520,519,False
19654,2024,1,Final,10/30/2023 12:00:00 AM,10/30/2023 10:30:00 PM,ORL,LAL,5,27,27,103,106,-3.5,219.5,138,-166,522,521,False
19655,2024,1,Final,10/31/2023 12:00:00 AM,10/31/2023 7:30:00 PM,NY,CLE,6,12,12,109,91,2.0,214.0,-132,109,524,523,False
19656,2024,1,Final,10/31/2023 12:00:00 AM,10/31/2023 10:00:00 PM,SA,PHO,24,29,28,115,114,-7.0,225.5,233,-294,526,525,False
19657,2024,1,Final,10/31/2023 12:00:00 AM,10/31/2023 10:30:00 PM,ORL,LAC,5,28,27,102,118,-6.0,219.5,201,-250,528,527,False
19658,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:00:00 PM,POR,DET,19,14,14,110,101,-3.5,216.5,132,-160,530,529,False
19659,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:00:00 PM,MIL,TOR,15,10,10,111,130,4.5,223.5,-192,157,532,531,False
19660,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:30:00 PM,WAS,ATL,1,3,3,121,130,-9.5,239.5,342,-448,536,535,False
19661,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:30:00 PM,IND,BOS,13,9,9,104,155,-13.5,233.5,548,-792,540,539,False
19662,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:30:00 PM,BKN,MIA,8,4,4,109,105,-7.5,223.0,226,-283,542,541,False
19663,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:30:00 PM,CLE,NY,12,6,6,95,89,-5.5,209.5,183,-223,538,537,False
19664,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 7:30:00 PM,NO,OKC,23,18,18,110,106,-3.5,227.5,132,-159,534,533,False
19665,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 8:00:00 PM,CHA,HOU,2,22,22,119,128,-3.0,222.5,121,-147,544,543,False
19666,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 8:00:00 PM,DEN,MIN,20,16,16,89,110,2.0,220.0,-134,111,546,545,False
19667,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 8:30:00 PM,CHI,DAL,11,25,25,105,114,-3.5,220.5,138,-169,548,547,False
19668,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 9:00:00 PM,MEM,UTA,21,17,17,109,133,-2.0,225.5,108,-130,550,549,False
19669,2024,1,Final,11/1/2023 12:00:00 AM,11/1/2023 10:00:00 PM,SAC,GS,30,26,51,101,102,-6.5,227.0,217,-273,552,551,False
19670,2024,1,F/OT,11/1/2023 12:00:00 AM,11/1/2023 10:00:00 PM,LAC,LAL,28,27,27,125,130,-3.5,227.5,128,-156,554,553,False
19671,2024,1,Final,11/2/2023 12:00:00 AM,11/2/2023 7:00:00 PM,TOR,PHI,10,7,7,99,114,-7.5,214.0,257,-330,556,555,False
19672,2024,1,Final,11/2/2023 12:00:00 AM,11/2/2023 8:00:00 PM,DET,NO,14,23,23,116,125,-4.5,215.5,159,-194,558,557,False
19673,2024,1,Final,11/2/2023 12:00:00 AM,11/2/2023 9:00:00 PM,ORL,UTA,5,17,17,115,113,1.5,223.0,-121,101,560,559,False
19674,2024,1,Final,11/2/2023 12:00:00 AM,11/2/2023 10:00:00 PM,SA,PHO,24,29,28,132,121,-10.5,229.5,382,-513,562,561,False
19533,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 7:00:00 PM,CLE,IND,12,13,13,116,121,2.0,230.5,-135,112,564,563,False
19534,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 7:30:00 PM,NY,MIL,6,15,15,105,110,-5.5,223.5,183,-223,566,565,False
19536,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 8:00:00 PM,BKN,CHI,8,11,11,109,107,-4.0,221.5,145,-176,568,567,False
19535,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 8:00:00 PM,WAS,MIA,1,4,4,114,121,-8.5,224.5,306,-392,572,571,False
19537,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 8:00:00 PM,GS,OKC,26,18,18,141,139,6.0,225.5,-249,202,570,569,False
19538,2024,1,Final,11/3/2023 12:00:00 AM,11/3/2023 10:00:00 PM,DAL,DEN,25,20,20,114,125,-6.0,230.0,191,-234,574,573,False
19539,2024,1,F/OT,11/3/2023 12:00:00 AM,11/3/2023 10:00:00 PM,MEM,POR,21,19,19,113,115,3.5,219.5,-163,135,576,575,False
19675,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 1:00:00 PM,PHO,PHI,29,7,7,100,112,-6.5,220.0,203,-251,502,501,False
19676,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 7:00:00 PM,CHA,IND,2,13,13,125,124,-4.5,241.0,160,-196,506,505,False
19678,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 7:00:00 PM,ATL,NO,3,23,23,123,105,-2.5,237.5,113,-136,504,503,False
19677,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 7:00:00 PM,LAL,ORL,27,5,5,101,120,3.0,223.0,-160,131,508,507,False
19679,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 8:00:00 PM,BOS,BKN,9,8,8,124,114,10.0,227.5,-507,375,510,509,False
19680,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 8:00:00 PM,SAC,HOU,30,22,22,89,107,2.0,221.0,-137,113,514,513,False
19681,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 8:00:00 PM,UTA,MIN,17,16,16,95,123,-7.5,224.5,251,-318,512,511,False
19682,2024,1,Final,11/4/2023 12:00:00 AM,11/4/2023 9:00:00 PM,CHI,DEN,11,20,20,101,123,-9.0,217.5,311,-403,516,515,False
19683,2024,1,Final,11/5/2023 12:00:00 AM,11/5/2023 3:00:00 PM,PHO,DET,29,14,14,120,106,3.5,220.0,-159,131,518,517,False
19684,2024,1,F/OT,11/5/2023 12:00:00 AM,11/5/2023 3:30:00 PM,TOR,SA,10,24,24,123,116,4.0,222.0,-172,141,520,519,False
19685,2024,1,Final,11/5/2023 12:00:00 AM,11/5/2023 6:00:00 PM,GS,CLE,26,12,12,104,115,-1.0,222.5,-103,-118,522,521,False
19686,2024,1,Final,11/5/2023 12:00:00 AM,11/5/2023 7:30:00 PM,CHA,DAL,2,25,25,118,124,-11.5,235.0,445,-613,524,523,False
19687,2024,1,Final,11/5/2023 12:00:00 AM,11/5/2023 9:00:00 PM,MEM,POR,21,19,19,112,100,3.0,218.5,-157,130,526,525,False
19688,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:00:00 PM,GS,DET,26,14,14,120,109,8.5,224.5,-390,303,534,533,False
19689,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:00:00 PM,SA,IND,24,13,13,111,152,-8.5,238.5,296,-384,528,527,False
19690,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:00:00 PM,DAL,ORL,25,5,5,117,102,1.0,229.5,-114,-107,530,529,False
19691,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:00:00 PM,WAS,PHI,1,7,7,128,146,-11.0,228.5,418,-603,532,531,False
19692,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:30:00 PM,MIL,BKN,15,8,8,129,125,4.5,232.5,-197,162,540,539,False
19693,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:30:00 PM,LAL,MIA,27,4,4,107,108,-1.5,222.5,102,-124,536,535,False
19694,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 7:30:00 PM,LAC,NY,28,6,6,97,111,-1.5,223.5,100,-120,538,537,False
19695,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 8:00:00 PM,UTA,CHI,17,11,11,113,130,-4.0,223.0,149,-183,548,547,False
19696,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 8:00:00 PM,SAC,HOU,30,22,22,97,122,2.0,218.0,-130,108,542,541,False
19697,2024,1,F/OT,11/6/2023 12:00:00 AM,11/6/2023 8:00:00 PM,BOS,MIN,9,16,16,109,114,3.5,222.0,-161,134,546,545,False
19698,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 8:00:00 PM,ATL,OKC,3,18,18,117,126,-1.0,243.5,-106,-115,544,543,False
19699,2024,1,Final,11/6/2023 12:00:00 AM,11/6/2023 9:00:00 PM,NO,DEN,23,20,20,116,134,-6.0,222.0,208,-264,550,549,False
19700,2024,1,Final,11/8/2023 12:00:00 AM,11/8/2023 7:00:00 PM,WAS,CHA,1,2,2,132,116,-2.5,239.5,112,-136,552,551,False
