QuarterID,GameID,Number,Name,AwayScore,HomeScore
161826,19194,3,3,30,23
161827,19194,4,4,24,25
161828,19195,1,1,27,32
161829,19195,2,2,26,30
161830,19195,3,3,37,25
161831,19195,4,4,43,37
161832,19197,1,1,30,27
161833,19197,2,2,33,21
161834,19197,3,3,35,28
161835,19197,4,4,22,28
161836,19196,1,1,20,38
161837,19196,2,2,25,23
161838,19196,3,3,27,33
161839,19196,4,4,25,23
161840,19198,1,1,30,49
161841,19198,2,2,26,23
161842,19198,3,3,36,26
161843,19198,4,4,18,27
161844,19200,1,1,29,38
161845,19201,1,1,33,24
161846,19199,1,1,39,24
161847,19200,2,2,32,29
161848,19200,3,3,28,31
161849,19200,4,4,25,34
161850,19201,2,2,29,28
161851,19201,3,3,20,38
161852,19201,4,4,25,31
161853,19199,2,2,36,16
161854,19199,3,3,23,35
161855,19199,4,4,25,33
161856,19202,1,1,29,24
161857,19202,2,2,28,24
161858,19202,3,3,28,36
161859,19202,4,4,31,20
161860,19203,1,1,20,33
161861,19203,2,2,29,22
161862,19203,3,3,42,26
161863,19203,4,4,32,26
161864,19205,1,1,27,29
161865,19205,2,2,24,34
161866,19205,3,3,26,42
161867,19205,4,4,42,33
161868,19204,1,1,29,24
161869,19204,2,2,26,36
161870,19204,3,3,29,23
161871,19204,4,4,34,26
161872,19206,1,1,25,30
161873,19208,1,1,23,23
161874,19206,2,2,23,28
161875,19206,3,3,37,22
161876,19206,4,4,32,34
161877,19208,2,2,21,20
161878,19208,3,3,33,28
161879,19208,4,4,27,31
161880,19207,1,1,19,31
161881,19207,2,2,29,31
161882,19207,3,3,26,21
161883,19207,4,4,36,31
161884,19209,1,1,28,29
161885,19209,2,2,32,33
161886,19209,3,3,28,32
161887,19209,4,4,33,27
161888,19210,1,1,23,28
161889,19210,2,2,35,33
161890,19210,3,3,35,38
161891,19210,4,4,33,35
161892,19209,5,OT,16,7
161893,19211,1,1,29,28
161894,19211,2,2,29,36
161895,19211,3,3,28,22
161896,19211,4,4,33,14
161897,19212,1,1,24,24
161898,19213,1,1,28,29
161899,19213,2,2,31,35
161900,19213,3,3,28,29
161901,19213,4,4,24,35
161902,19212,2,2,30,17
161903,19212,3,3,28,30
161904,19212,4,4,19,25
161905,19214,1,1,30,40
161906,19214,2,2,25,24
161907,19214,3,3,49,37
161908,19214,4,4,35,22
161909,19215,1,1,31,30
161910,19215,2,2,27,33
161911,19215,3,3,27,31
161912,19215,4,4,28,22
161913,19216,1,1,31,29
161914,19216,2,2,35,25
161915,19216,3,3,26,13
161916,19216,4,4,29,15
161917,19217,1,1,31,39
161918,19218,1,1,24,31
161919,19218,2,2,20,30
161920,19218,3,3,30,23
161921,19218,4,4,20,33
161922,19217,2,2,35,32
161923,19217,3,3,30,33
161924,19217,4,4,23,23
161925,19219,1,1,32,28
161926,19219,2,2,27,26
161927,19219,3,3,31,26
161928,19219,4,4,23,33
161929,19221,1,1,26,35
161930,19221,2,2,20,34
161931,19221,3,3,35,24
161932,19221,4,4,28,16
161933,19220,1,1,26,31
161934,19220,2,2,28,18
161935,19220,3,3,36,31
161936,19220,4,4,22,34
161937,19222,1,1,32,24
161938,19222,2,2,31,24
161939,19222,3,3,26,22
161940,19222,4,4,37,42
161941,19219,5,OT,10,10
161942,19221,5,OT,17,11
161943,19219,6,OT2,8,16
161944,19223,1,1,29,33
161945,19223,2,2,33,21
161946,19223,3,3,27,26
161947,19223,4,4,22,30
161948,19224,1,1,28,36
161949,19224,2,2,39,26
161950,19224,3,3,24,29
161951,19224,4,4,19,25
161952,19225,1,1,31,30
161953,19225,2,2,26,25
161954,19225,3,3,17,27
161955,19225,4,4,39,26
161956,19226,1,1,34,24
161957,19227,1,1,26,32
161958,19226,2,2,38,37
161959,19226,3,3,34,34
161960,19226,4,4,35,26
161961,19227,2,2,32,34
161962,19227,3,3,27,28
161963,19227,4,4,22,28
161964,19230,1,1,23,33
161965,19230,2,2,36,38
161966,19230,3,3,41,33
161967,19230,4,4,19,29
161968,19228,1,1,19,33
161969,19228,2,2,26,37
161970,19228,3,3,32,20
161971,19228,4,4,22,23
161972,19229,1,1,37,33
161973,19229,2,2,34,27
161974,19229,3,3,33,32
161975,19229,4,4,28,26
161976,19231,1,1,34,24
161977,19231,2,2,30,33
161978,19231,3,3,27,31
161979,19231,4,4,26,30
161980,19233,1,1,31,25
161981,19233,2,2,38,32
161982,19233,3,3,27,33
161983,19233,4,4,24,34
161984,19232,1,1,33,21
161985,19232,2,2,30,27
161986,19232,3,3,28,23
161987,19232,4,4,17,31
161988,19234,1,1,40,34
161989,19234,2,2,43,27
161990,19234,3,3,20,39
161991,19234,4,4,15,26
161992,19235,1,1,26,29
161993,19235,2,2,26,18
161994,19235,3,3,22,34
161995,19235,4,4,38,19
161996,19236,1,1,38,28
161997,19236,2,2,26,16
161998,19236,3,3,28,34
161999,19236,4,4,25,29
162000,19237,1,1,29,33
162001,19237,2,2,27,25
162002,19237,3,3,39,31
162003,19237,4,4,16,29
162004,19238,1,1,36,30
162005,19238,2,2,23,25
162006,19238,3,3,34,28
162007,19238,4,4,24,19
162008,19239,1,1,25,28
162009,19239,2,2,24,31
162010,19239,3,3,32,25
162011,19239,4,4,24,27
162012,19241,1,1,40,22
162013,19241,2,2,26,36
162014,19241,3,3,22,27
162015,19241,4,4,21,30
162016,19240,1,1,17,22
162017,19240,2,2,27,18
162018,19240,3,3,25,28
162019,19240,4,4,22,23
162020,19242,1,1,42,32
162021,19242,2,2,37,38
162022,19242,3,3,30,38
162023,19242,4,4,31,26
162024,19244,1,1,28,30
162025,19244,2,2,32,27
162026,19244,3,3,36,26
162027,19244,4,4,12,29
162028,19243,1,1,26,21
162029,19243,2,2,29,29
162030,19243,3,3,29,30
162031,19243,4,4,37,28
162032,19245,1,1,19,40
162033,19245,2,2,33,28
162034,19245,3,3,43,27
162035,19245,4,4,25,33
162036,19240,5,OT,8,8
162037,19240,6,OT2,10,6
162038,19246,1,1,25,26
162039,19246,2,2,31,34
162040,19246,3,3,32,27
162041,19246,4,4,24,35
162042,19248,1,1,23,30
162043,19247,1,1,32,38
162044,19247,2,2,27,28
162045,19247,3,3,19,33
162046,19247,4,4,29,30
162047,19248,2,2,38,25
162048,19248,3,3,33,23
162049,19248,4,4,21,31
162050,19249,1,1,16,27
162051,19249,2,2,23,37
162052,19249,3,3,26,27
162053,19249,4,4,19,28
162054,19250,1,1,30,32
162055,19250,2,2,30,22
162056,19250,3,3,40,31
162057,19250,4,4,32,24
162058,19251,1,1,23,22
162059,19251,2,2,33,29
162060,19251,3,3,24,30
162061,19251,4,4,21,19
162062,19252,1,1,31,29
162063,19252,2,2,24,28
162064,19252,3,3,39,16
162065,19252,4,4,24,31
162066,19255,1,1,36,26
162067,19255,2,2,22,26
162068,19255,3,3,25,26
162069,19255,4,4,35,36
162070,19254,1,1,32,31
162071,19254,2,2,29,33
162072,19254,3,3,25,28
162073,19254,4,4,34,35
162074,19253,1,1,30,33
162075,19253,2,2,35,30
162076,19253,3,3,31,30
162077,19253,4,4,31,32
162078,19257,1,1,28,33
162079,19257,2,2,23,33
162080,19257,3,3,21,34
162081,19257,4,4,22,30
162082,19256,1,1,36,23
162083,19256,2,2,40,25
162084,19256,3,3,20,28
162085,19256,4,4,20,15
162086,19258,1,1,40,39
162087,19259,1,1,34,37
162088,19258,2,2,22,28
162089,19258,3,3,35,27
162090,19258,4,4,27,31
162091,19259,2,2,30,38
162092,19259,3,3,32,26
162093,19259,4,4,29,29
162094,19260,1,1,29,34
162095,19260,2,2,39,22
162096,19260,3,3,23,32
162097,19260,4,4,36,27
162098,19261,1,1,26,23
162099,19261,2,2,26,36
162100,19261,3,3,33,29
162101,19261,4,4,26,34
162102,19262,1,1,22,24
162103,19262,2,2,23,29
162104,19262,3,3,30,22
162105,19262,4,4,31,36
162106,19263,1,1,31,33
162107,19263,2,2,29,28
162108,19263,3,3,25,30
162109,19263,4,4,31,23
162110,19264,1,1,24,37
162111,19264,2,2,33,25
162112,19264,3,3,24,26
162113,19264,4,4,15,27
162114,19265,1,1,29,36
162115,19265,2,2,25,18
162116,19265,3,3,26,38
162117,19265,4,4,25,35
162118,19267,1,1,26,33
162119,19267,2,2,36,33
162120,19267,3,3,36,33
162121,19267,4,4,26,37
162122,19266,1,1,32,34
162123,19266,2,2,23,26
162124,19266,3,3,21,32
162125,19266,4,4,19,28
162126,19268,1,1,26,38
162127,19268,2,2,26,34
162128,19268,3,3,21,20
162129,19268,4,4,24,26
162130,19269,1,1,30,42
162131,19269,2,2,22,41
162132,19269,3,3,32,36
162133,19269,4,4,30,32
162134,19270,1,1,37,26
162135,19270,2,2,32,29
162136,19270,3,3,26,32
162137,19270,4,4,22,22
162138,19271,1,1,40,25
162139,19271,2,2,32,33
162140,19271,3,3,43,27
162141,19271,4,4,29,31
162142,19274,1,1,30,24
162143,19274,2,2,37,32
162144,19274,3,3,26,45
162145,19274,4,4,34,34
162146,19272,1,1,27,23
162147,19272,2,2,26,32
162148,19272,3,3,35,24
162149,19272,4,4,24,41
162150,19273,1,1,26,26
162151,19273,2,2,35,19
162152,19273,3,3,33,27
162153,19273,4,4,30,24
162154,19275,1,1,25,41
162155,19275,2,2,41,33
162156,19275,3,3,26,19
162157,19275,4,4,19,23
162158,19276,1,1,35,39
162159,19276,2,2,39,33
162160,19276,3,3,24,33
162161,19276,4,4,32,38
162162,19277,1,1,28,36
162163,19277,2,2,37,33
162164,19277,3,3,39,18
162165,19277,4,4,25,13
162166,19278,1,1,38,37
162167,19278,2,2,28,26
162168,19278,3,3,19,34
162169,19278,4,4,21,32
162170,19279,1,1,24,26
162171,19280,1,1,26,32
162172,19279,2,2,29,32
162173,19279,3,3,30,31
162174,19279,4,4,22,36
162175,19280,2,2,35,23
162176,19280,3,3,17,35
162177,19280,4,4,35,31
162178,19281,1,1,37,26
162179,19281,2,2,31,30
162180,19281,3,3,31,29
162181,19281,4,4,32,25
162182,19282,1,1,16,30
162183,19282,2,2,32,25
162184,19282,3,3,24,26
162185,19282,4,4,32,29
162186,19283,1,1,29,26
162187,19283,2,2,34,29
162188,19283,3,3,28,23
162189,19283,4,4,27,30
162190,19284,1,1,34,27
162191,19287,1,1,25,24
162192,19287,2,2,26,36
162193,19287,3,3,23,32
162194,19287,4,4,32,27
162195,19285,1,1,32,30
162196,19284,2,2,27,29
162197,19284,3,3,35,33
162198,19284,4,4,27,30
162199,19285,2,2,26,38
162200,19285,3,3,19,28
162201,19285,4,4,16,41
162202,19288,1,1,21,37
162203,19288,2,2,25,26
162204,19288,3,3,38,24
162205,19288,4,4,20,27
162206,19286,1,1,22,33
162207,19286,2,2,21,27
162208,19286,3,3,37,25
162209,19286,4,4,11,23
162210,19289,1,1,25,37
162211,19289,2,2,43,25
162212,19289,3,3,28,32
162213,19289,4,4,22,18
162214,19290,1,1,29,29
162215,19290,2,2,24,26
162216,19290,3,3,24,18
162217,19290,4,4,22,23
162218,19292,1,1,29,27
162219,19291,1,1,31,27
162220,19291,2,2,26,24
162221,19291,3,3,37,39
162222,19291,4,4,32,27
162223,19292,2,2,30,20
162224,19292,3,3,40,27
162225,19292,4,4,28,30
162226,19293,1,1,33,36
162227,19293,2,2,28,30
162228,19293,3,3,29,36
162229,19293,4,4,25,35
162230,19294,1,1,37,26
162231,19294,2,2,20,26
162232,19294,3,3,27,29
162233,19294,4,4,33,22
162234,19295,1,1,18,25
162235,19295,2,2,39,36
162236,19295,3,3,20,30
162237,19295,4,4,34,25
162238,19297,1,1,34,25
162239,19297,2,2,23,33
162240,19297,3,3,29,27
162241,19297,4,4,33,30
162242,19296,1,1,34,14
162243,19296,2,2,24,21
162244,19296,3,3,31,20
162245,19296,4,4,35,35
162246,19298,1,1,32,27
162247,19298,2,2,23,35
162248,19298,3,3,22,37
162249,19298,4,4,35,25
162250,19299,1,1,23,29
162251,19299,2,2,28,35
162252,19299,3,3,27,35
162253,19299,4,4,33,31
162254,19301,1,1,23,24
162255,19301,2,2,24,29
162256,19301,3,3,20,31
162257,19301,4,4,25,22
162258,19300,1,1,24,24
162259,19300,2,2,27,35
162260,19300,3,3,33,35
162261,19300,4,4,34,26
162262,19302,1,1,26,23
162263,19303,1,1,15,32
162264,19302,2,2,31,45
162265,19302,3,3,36,31
162266,19302,4,4,44,35
162267,19303,2,2,29,27
162268,19303,3,3,29,28
162269,19303,4,4,35,26
162270,19304,1,1,36,25
162271,19304,2,2,27,21
162272,19304,3,3,26,39
162273,19304,4,4,20,35
162274,19305,1,1,34,30
162275,19305,2,2,39,39
162276,19305,3,3,46,38
162277,19305,4,4,30,29
162278,19306,1,1,25,30
162279,19306,2,2,30,24
162280,19306,3,3,32,32
162281,19306,4,4,27,37
162282,19307,1,1,23,19
162283,19307,2,2,23,29
162284,19307,3,3,30,28
162285,19307,4,4,16,25
162286,19308,1,1,37,28
162287,19308,2,2,25,29
162288,19308,3,3,29,32
162289,19308,4,4,17,27
162290,19311,1,1,26,26
162291,19309,1,1,31,20
162292,19312,1,1,29,30
162293,19310,1,1,36,33
162294,19312,2,2,41,34
162295,19312,3,3,35,41
162296,19312,4,4,36,27
162297,19311,2,2,30,28
162298,19311,3,3,24,30
162299,19311,4,4,26,23
162300,19309,2,2,28,31
162301,19309,3,3,26,25
162302,19309,4,4,36,34
162303,19310,2,2,28,29
162304,19310,3,3,29,26
162305,19310,4,4,35,29
162306,19314,1,1,19,20
162307,19314,2,2,31,26
162308,19314,3,3,33,18
162309,19314,4,4,37,16
162310,19313,1,1,24,25
162311,19313,2,2,27,23
162312,19313,3,3,23,33
162313,19313,4,4,26,26
162314,19315,1,1,34,26
162315,19315,2,2,41,21
162316,19315,3,3,39,27
162317,19315,4,4,26,25
162318,19316,1,1,21,17
162319,19316,2,2,29,23
162320,19316,3,3,32,30
162321,19316,4,4,25,18
162322,19318,1,1,30,31
162323,19320,1,1,31,23
162324,19319,1,1,24,32
162325,19320,2,2,31,23
162326,19320,3,3,28,31
162327,19320,4,4,31,14
162328,19318,2,2,27,46
162329,19318,3,3,29,22
162330,19318,4,4,24,18
162331,19319,2,2,36,31
162332,19319,3,3,25,33
162333,19319,4,4,31,13
162334,19317,1,1,32,36
162335,19317,2,2,29,29
162336,19317,3,3,33,25
162337,19317,4,4,23,31
162338,19323,1,1,33,25
162339,19323,2,2,22,34
162340,19323,3,3,24,42
162341,19323,4,4,28,23
162342,19321,1,1,29,27
162343,19322,1,1,42,47
162344,19322,2,2,37,25
162345,19322,3,3,26,30
162346,19322,4,4,25,14
162347,19321,2,2,22,30
162348,19321,3,3,27,36
162349,19321,4,4,36,29
162350,19326,1,1,34,21
162351,19326,2,2,17,34
162352,19326,3,3,21,31
162353,19326,4,4,22,22
162354,19324,1,1,28,31
162355,19324,2,2,33,27
162356,19324,3,3,31,33
162357,19324,4,4,23,30
162358,19325,1,1,27,29
162359,19325,2,2,28,36
162360,19325,3,3,35,18
162361,19325,4,4,33,28
162362,19327,1,1,26,23
162363,19327,2,2,25,31
162364,19327,3,3,37,33
162365,19327,4,4,27,43
162366,19328,1,1,36,27
162367,19328,2,2,35,32
162368,19328,3,3,33,30
162369,19328,4,4,34,25
162370,19329,1,1,20,32
162371,19329,2,2,20,28
162372,19329,3,3,34,24
162373,19329,4,4,19,16
162374,19330,1,1,31,44
162375,19330,2,2,33,32
162376,19330,3,3,32,26
162377,19330,4,4,26,27
162378,19331,1,1,31,21
162379,19331,2,2,25,34
162380,19331,3,3,34,36
162381,19331,4,4,24,31
162382,19332,1,1,35,25
162383,19332,2,2,32,27
162384,19332,3,3,34,37
162385,19332,4,4,27,19
162386,19335,1,1,17,30
162387,19333,1,1,36,25
162388,19334,1,1,31,29
162389,19334,2,2,25,33
162390,19334,3,3,26,24
162391,19334,4,4,25,19
162392,19335,2,2,25,23
162393,19335,3,3,26,32
162394,19335,4,4,42,26
162395,19333,2,2,32,28
162396,19333,3,3,16,40
162397,19333,4,4,23,35
162398,19336,1,1,29,37
162399,19339,1,1,32,30
162400,19338,1,1,29,34
162401,19338,2,2,15,29
162402,19338,3,3,24,28
162403,19338,4,4,34,37
162404,19336,2,2,37,33
162405,19336,3,3,25,24
162406,19336,4,4,32,29
162407,19339,2,2,31,28
162408,19339,3,3,33,34
162409,19339,4,4,27,31
162410,19337,1,1,31,34
162411,19337,2,2,30,19
162412,19337,3,3,18,33
162413,19337,4,4,30,32
162414,19341,1,1,27,27
162415,19341,2,2,42,28
162416,19341,3,3,29,34
162417,19341,4,4,30,29
162418,19340,1,1,35,21
162419,19340,2,2,35,39
162420,19340,3,3,31,23
162421,19340,4,4,33,26
162422,19343,1,1,26,41
162423,19343,2,2,27,28
162424,19343,3,3,29,27
162425,19343,4,4,22,21
162426,19342,1,1,28,28
162427,19342,2,2,33,31
162428,19342,3,3,26,27
162429,19342,4,4,18,29
162430,19339,5,OT,19,11
162431,19336,5,OT,7,9
162432,19344,1,1,36,26
162433,19344,2,2,25,32
162434,19344,3,3,26,31
162435,19344,4,4,23,23
162436,19346,1,1,23,29
162437,19348,1,1,25,29
162438,19348,2,2,36,20
162439,19348,3,3,33,26
162440,19348,4,4,26,25
162441,19346,2,2,35,30
162442,19346,3,3,35,32
162443,19346,4,4,24,22
162444,19345,1,1,31,27
162445,19345,2,2,28,25
162446,19345,3,3,21,27
162447,19345,4,4,38,26
162448,19347,1,1,32,29
162449,19347,2,2,43,33
162450,19347,3,3,39,35
162451,19347,4,4,26,31
162452,19349,1,1,31,24
162453,19349,2,2,20,30
162454,19349,3,3,26,24
162455,19349,4,4,30,24
162456,19353,1,1,22,28
162457,19353,2,2,24,25
162458,19353,3,3,21,19
162459,19353,4,4,34,31
162460,19351,1,1,36,26
162461,19350,1,1,25,22
162462,19351,2,2,29,27
162463,19351,3,3,25,27
162464,19351,4,4,33,25
162465,19350,2,2,40,32
162466,19350,3,3,31,26
162467,19350,4,4,25,23
162468,19354,1,1,25,41
162469,19352,1,1,30,31
162470,19354,2,2,37,25
162471,19354,3,3,33,30
162472,19354,4,4,14,23
162473,19352,2,2,29,25
162474,19352,3,3,26,30
162475,19352,4,4,18,38
162476,19355,1,1,34,33
162477,19355,2,2,34,24
162478,19355,3,3,29,36
162479,19355,4,4,27,31
162480,19356,1,1,39,36
162481,19356,2,2,40,33
162482,19356,3,3,27,33
162483,19356,4,4,19,34
162484,19357,1,1,25,42
162485,19357,2,2,26,27
162486,19357,3,3,25,28
162487,19357,4,4,18,18
162488,19355,5,OT,11,9
162489,19358,1,1,47,34
162490,19358,2,2,27,23
162491,19358,3,3,22,33
162492,19358,4,4,27,18
162493,19359,1,1,38,29
162494,19359,2,2,32,38
162495,19359,3,3,35,31
162496,19359,4,4,33,31
162497,19361,1,1,28,31
162498,19360,1,1,32,33
162499,19361,2,2,16,25
162500,19361,3,3,28,23
162501,19361,4,4,21,18
162502,19360,2,2,28,34
162503,19360,3,3,30,39
162504,19360,4,4,26,28
162505,19362,1,1,21,28
162506,19362,2,2,30,21
162507,19362,3,3,25,30
162508,19362,4,4,16,26
162509,19363,1,1,34,32
162510,19363,2,2,35,20
162511,19363,3,3,21,33
162512,19363,4,4,34,39
162513,19364,1,1,27,28
162514,19364,2,2,44,32
162515,19364,3,3,21,32
162516,19364,4,4,27,31
162517,19365,1,1,31,37
162518,19365,2,2,21,34
162519,19365,3,3,30,22
162520,19365,4,4,36,32
162521,19363,5,OT,7,14
162522,19366,1,1,33,42
162523,19366,2,2,34,15
162524,19366,3,3,28,16
162525,19366,4,4,23,21
162526,19367,1,1,41,31
162527,19367,2,2,26,15
162528,19367,3,3,29,32
162529,19367,4,4,33,23
162530,19369,1,1,37,32
162531,19369,2,2,24,37
162532,19369,3,3,39,29
162533,19369,4,4,27,31
162534,19368,1,1,32,25
162535,19368,2,2,23,27
162536,19368,3,3,29,24
162537,19368,4,4,30,22
162538,19370,1,1,25,27
162539,19370,2,2,30,29
162540,19370,3,3,31,33
162541,19370,4,4,29,30
162542,19373,1,1,25,26
162543,19373,2,2,30,23
162544,19373,3,3,30,24
162545,19373,4,4,27,36
162546,19371,1,1,35,27
162547,19371,2,2,38,30
162548,19371,3,3,23,30
162549,19371,4,4,26,28
162550,19372,1,1,23,26
162551,19372,2,2,28,27
162552,19372,3,3,20,36
162553,19372,4,4,37,25
162554,19375,1,1,16,34
162555,19376,1,1,23,27
162556,19376,2,2,16,31
162557,19376,3,3,23,20
162558,19376,4,4,22,23
162559,19375,2,2,24,34
162560,19375,3,3,33,27
162561,19375,4,4,29,26
162562,19374,1,1,32,31
162563,19374,2,2,21,32
162564,19374,3,3,33,27
162565,19374,4,4,33,29
162566,19377,1,1,30,27
162567,19377,2,2,30,33
162568,19377,3,3,23,23
162569,19377,4,4,22,30
162570,19378,1,1,36,31
162571,19378,2,2,35,41
162572,19378,3,3,37,15
162573,19378,4,4,29,27
162574,19379,1,1,26,29
162575,19379,2,2,28,38
162576,19379,3,3,31,24
162577,19379,4,4,30,21
162578,19374,5,OT,17,12
162579,19380,1,1,32,16
162580,19380,2,2,21,32
162581,19380,3,3,33,25
162582,19380,4,4,33,24
162583,19381,1,1,34,30
162584,19381,2,2,28,31
162585,19381,3,3,27,35
162586,19381,4,4,18,25
162587,19382,1,1,19,32
162588,19382,2,2,36,26
162589,19382,3,3,40,31
162590,19382,4,4,19,29
162591,19383,1,1,33,26
162592,19384,1,1,35,35
162593,19384,2,2,45,33
162594,19384,3,3,39,23
162595,19384,4,4,32,40
162596,19383,2,2,37,38
162597,19383,3,3,26,45
162598,19383,4,4,29,27
162599,19387,1,1,17,25
162600,19387,2,2,32,29
162601,19387,3,3,21,21
162602,19387,4,4,36,20
162603,19392,1,1,26,35
162604,19392,2,2,29,32
162605,19392,3,3,24,28
162606,19392,4,4,26,26
162607,19389,1,1,36,21
162608,19389,2,2,25,32
162609,19389,3,3,39,39
162610,19389,4,4,34,13
162611,19390,1,1,41,45
162612,19386,1,1,25,26
162613,19390,2,2,32,26
162614,19390,3,3,27,36
162615,19390,4,4,41,29
162616,19386,2,2,21,23
162617,19386,3,3,18,18
162618,19386,4,4,17,36
162619,19391,1,1,31,39
162620,19391,2,2,24,28
162621,19391,3,3,32,18
162622,19391,4,4,27,24
162623,19385,1,1,31,29
162624,19385,2,2,33,32
162625,19385,3,3,26,39
162626,19385,4,4,24,20
162627,19388,1,1,24,23
162628,19388,2,2,26,29
162629,19388,3,3,35,32
162630,19388,4,4,25,39
162631,19398,1,1,55,27
162632,19397,1,1,19,28
162633,19399,1,1,24,20
162634,19397,2,2,29,25
162635,19397,3,3,34,33
162636,19397,4,4,37,28
162637,19395,1,1,25,31
162638,19393,1,1,42,14
162639,19396,1,1,30,18
162640,19398,2,2,29,26
162641,19398,3,3,34,20
162642,19398,4,4,39,28
162643,19394,1,1,43,26
162644,19393,2,2,29,45
162645,19393,3,3,37,32
162646,19393,4,4,30,26
162647,19395,2,2,31,34
162648,19395,3,3,39,34
162649,19395,4,4,22,29
162650,19396,2,2,25,29
162651,19396,3,3,30,36
162652,19396,4,4,23,30
162653,19394,2,2,24,33
162654,19394,3,3,14,24
162655,19394,4,4,14,26
162656,19399,2,2,25,27
162657,19399,3,3,24,38
162658,19399,4,4,27,30
162659,19422,1,1,36,27
162660,19422,2,2,29,23
162661,19422,3,3,26,28
162662,19422,4,4,25,27
162663,19424,1,1,28,22
162664,19424,2,2,32,27
162665,19424,3,3,26,30
162666,19424,4,4,12,19
162667,19424,5,OT,4,10
162668,19423,1,1,23,28
162669,19423,2,2,24,30
162670,19423,3,3,25,23
162671,19423,4,4,37,24
162672,19425,1,1,32,29
162673,19425,2,2,25,34
162674,19425,3,3,39,24
162675,19425,4,4,27,31
162676,19462,1,1,21,29
162677,19462,2,2,23,20
162678,19462,3,3,24,18
162679,19462,4,4,23,35
162680,19469,1,1,23,24
162681,19469,2,2,24,33
162682,19469,3,3,31,38
162683,19469,4,4,17,25
162684,19426,1,1,25,30
162685,19426,2,2,33,37
162686,19426,3,3,23,26
162687,19426,4,4,20,28
162688,19430,1,1,19,29
162689,19430,2,2,25,45
162690,19430,3,3,31,20
162691,19430,4,4,24,18
162692,19427,1,1,30,24
162693,19427,2,2,20,21
162694,19427,3,3,28,25
162695,19427,4,4,23,27
162696,19428,1,1,29,29
162697,19428,2,2,32,26
162698,19428,3,3,29,36
162699,19428,4,4,33,35
162700,19431,1,1,32,27
162701,19431,2,2,27,38
162702,19431,3,3,37,25
162703,19431,4,4,32,22
162704,19470,1,1,33,24
162705,19470,2,2,35,31
162706,19470,3,3,34,33
162707,19470,4,4,28,29
162708,19429,1,1,30,18
162709,19429,2,2,29,36
162710,19429,3,3,22,27
162711,19429,4,4,34,29
162712,19471,1,1,23,26
162713,19471,2,2,21,29
162714,19471,3,3,14,32
162715,19471,4,4,22,22
162716,19432,1,1,25,25
162717,19432,2,2,24,19
162718,19432,3,3,14,24
162719,19432,4,4,21,28
162720,19433,1,1,23,17
162721,19433,2,2,29,41
162722,19433,3,3,23,25
162723,19433,4,4,31,31
162724,19434,1,1,25,28
162725,19434,2,2,24,33
162726,19434,3,3,32,29
162727,19434,4,4,25,29
162728,19435,1,1,22,25
162729,19435,2,2,17,34
162730,19435,3,3,21,23
162731,19435,4,4,30,25
162732,19436,1,1,29,24
162733,19436,2,2,30,35
162734,19436,3,3,28,33
162735,19436,4,4,22,31
162736,19437,1,1,19,30
162737,19437,2,2,25,29
162738,19437,3,3,27,24
162739,19437,4,4,22,20
162740,19472,1,1,28,35
162741,19472,2,2,27,46
162742,19472,3,3,30,37
162743,19472,4,4,37,20
162744,19473,1,1,22,31
162745,19473,2,2,27,33
162746,19473,3,3,40,23
162747,19473,4,4,24,35
162748,19438,1,1,32,28
162749,19438,2,2,26,19
162750,19438,3,3,18,35
162751,19438,4,4,26,15
162752,19439,1,1,20,29
162753,19439,2,2,21,24
162754,19439,3,3,31,31
162755,19439,4,4,25,30
162756,19440,1,1,27,27
162757,19440,2,2,27,24
162758,19440,3,3,40,34
162759,19440,4,4,35,39
162760,19441,1,1,37,33
162761,19441,2,2,30,41
162762,19441,3,3,26,26
162763,19441,4,4,29,30
162764,19463,1,1,17,17
162765,19463,2,2,15,28
162766,19463,3,3,23,27
162767,19463,4,4,24,27
162768,19474,1,1,28,28
162769,19474,2,2,33,27
162770,19474,3,3,33,33
162771,19474,4,4,26,23
162772,19442,1,1,22,29
162773,19442,2,2,18,19
162774,19442,3,3,26,15
162775,19442,4,4,30,25
162776,19443,1,1,23,30
162777,19443,2,2,25,17
162778,19443,3,3,35,31
162779,19443,4,4,29,22
162780,19475,1,1,21,29
162781,19475,2,2,32,37
162782,19475,3,3,26,28
162783,19475,4,4,20,27
162784,19444,1,1,9,35
162785,19444,2,2,28,18
162786,19444,3,3,31,35
162787,19444,4,4,33,23
162788,19464,1,1,23,30
162789,19464,2,2,22,24
162790,19464,3,3,26,19
162791,19464,4,4,22,29
162792,19445,1,1,32,31
162793,19445,2,2,37,34
162794,19445,3,3,23,37
162795,19445,4,4,33,24
162796,19446,1,1,35,25
162797,19446,2,2,30,28
162798,19446,3,3,27,34
162799,19446,4,4,37,34
162800,19476,1,1,22,23
162801,19476,2,2,30,25
162802,19476,3,3,22,32
162803,19476,4,4,22,16
162804,19476,5,OT,12,18
162805,19477,1,1,33,28
162806,19477,2,2,24,22
162807,19477,3,3,32,28
162808,19477,4,4,25,41
162809,19447,1,1,23,29
162810,19447,2,2,29,25
162811,19447,3,3,31,27
162812,19447,4,4,21,23
162813,19447,5,OT,7,13
162814,19449,1,1,30,27
162815,19449,2,2,28,39
162816,19449,3,3,24,26
162817,19449,4,4,37,25
162818,19483,1,1,29,22
162819,19483,2,2,18,26
162820,19483,3,3,30,29
162821,19483,4,4,32,35
